,PA18:PM10,PA18:PM25,PA18:NO2,PA18:NO,PA18:NOX,PA18:O3
,PARIS 18ème,PARIS 18ème,PARIS 18ème,PARIS 18ème,PARIS 18ème,PARIS 18ème
,PA18,PA18,PA18,PA18,PA18,PA18
,PM 10 particules,"PM 2,5 particules",dioxyde d azote,monoxyde d azote,oxydes d azote,ozone
,PM10,PM25,NO2,NO,NOX,O3
,microg/m3,microg/m3,microg/m3,microg/m3,microg/m3,microg/m3
2023-04-22 04:00:00Z,19.9,18.8,36.0,1.2,37.8,38.1
2023-04-22 05:00:00Z,22.9,19.7,40.2,2.0,43.4,27.7
2023-04-22 06:00:00Z,21.3,22.5,42.6,4.8,50.0,20.2
2023-04-22 07:00:00Z,21.7,17.1,30.9,2.6,35.0,23.6
2023-04-22 08:00:00Z,19.5,16.6,36.6,5.3,44.6,18.5
2023-04-22 09:00:00Z,16.2,17.5,32.5,6.1,41.9,20.0
2023-04-22 10:00:00Z,17.4,16.0,33.7,7.2,44.8,21.7
2023-04-22 11:00:00Z,18.8,14.5,40.7,16.6,66.1,14.1
2023-04-22 12:00:00Z,18.4,18.8,22.4,5.9,31.6,39.5
2023-04-22 13:00:00Z,14.2,11.4,14.5,2.7,18.6,57.7
2023-04-22 14:00:00Z,13.0,15.7,12.7,3.6,18.2,66.1
2023-04-22 15:00:00Z,8.7,14.8,10.2,1.9,13.1,82.4
2023-04-22 16:00:00Z,11.6,8.7,12.7,1.7,15.4,85.9
2023-04-22 17:00:00Z,11.4,7.0,11.7,1.7,14.3,91.8
2023-04-22 18:00:00Z,7.9,8.0,13.7,1.4,15.9,88.5
2023-04-22 19:00:00Z,7.6,7.7,17.3,0.9,18.7,82.1
2023-04-22 20:00:00Z,12.0,7.2,28.7,0.7,29.7,64.9
2023-04-22 21:00:00Z,14.1,13.0,30.2,0.7,31.3,62.1
2023-04-22 22:00:00Z,12.7,10.1,19.3,0.4,19.8,71.6
2023-04-22 23:00:00Z,10.4,6.1,15.0,0.9,16.4,72.6
2023-04-23 00:00:00Z,9.0,5.6,14.4,0.7,15.4,72.7
2023-04-23 01:00:00Z,5.5,5.9,13.6,0.4,14.3,71.2
2023-04-23 02:00:00Z,5.9,5.5,11.9,0.5,12.7,69.0
2023-04-23 03:00:00Z,10.9,4.0,13.5,0.7,14.6,60.6
2023-04-23 04:00:00Z,9.4,6.0,17.8,0.7,18.9,47.7
2023-04-23 05:00:00Z,9.9,5.3,14.4,0.9,15.8,51.5
2023-04-23 06:00:00Z,8.9,6.4,18.8,1.1,20.6,49.1
2023-04-23 07:00:00Z,12.0,6.4,18.8,1.5,21.2,49.7
2023-04-23 08:00:00Z,7.7,5.6,18.1,1.6,20.5,46.6
2023-04-23 09:00:00Z,8.8,7.0,19.5,2.7,23.7,44.1
2023-04-23 10:00:00Z,8.4,8.3,15.8,3.2,20.6,54.1
2023-04-23 11:00:00Z,8.4,8.4,13.6,2.3,17.1,56.9
2023-04-23 12:00:00Z,8.4,6.4,14.4,1.7,17.1,61.9
2023-04-23 13:00:00Z,8.3,0.8,10.2,1.3,12.2,69.3
2023-04-23 14:00:00Z,2.7,3.9,8.9,1.4,11.2,74.9
2023-04-23 15:00:00Z,5.3,4.6,8.0,1.8,10.7,79.5
2023-04-23 16:00:00Z,4.1,7.2,6.0,1.7,8.6,83.4
2023-04-23 17:00:00Z,4.2,3.0,11.0,1.6,13.3,77.0
2023-04-23 18:00:00Z,7.2,2.7,11.5,1.3,13.6,77.2
2023-04-23 19:00:00Z,6.0,1.0,16.6,1.4,18.9,77.3
2023-04-23 20:00:00Z,4.9,5.7,23.2,1.3,25.2,70.0
2023-04-23 21:00:00Z,7.0,5.8,20.0,1.0,21.6,70.9
2023-04-23 22:00:00Z,10.2,8.1,14.9,0.7,15.9,83.4
2023-04-23 23:00:00Z,10.2,5.4,10.1,0.5,11.0,90.1
2023-04-24 00:00:00Z,8.5,3.2,8.7,0.7,9.7,88.2
2023-04-24 01:00:00Z,7.1,3.9,8.3,0.7,9.4,84.2
2023-04-24 02:00:00Z,11.5,4.0,7.3,0.5,8.1,85.3
2023-04-24 03:00:00Z,11.4,5.3,7.3,0.8,8.6,82.7
2023-04-24 04:00:00Z,8.7,4.3,8.7,0.7,9.7,81.7
2023-04-24 05:00:00Z,8.5,5.8,13.3,1.1,15.0,74.7
2023-04-24 06:00:00Z,10.7,7.5,20.8,1.9,23.7,64.4
2023-04-24 07:00:00Z,11.9,6.4,24.4,3.3,29.5,60.8
2023-04-24 08:00:00Z,14.3,9.5,21.0,3.7,26.8,65.3
2023-04-24 09:00:00Z,16.5,8.6,15.1,3.1,19.8,72.0
2023-04-24 10:00:00Z,15.9,10.6,16.4,3.2,21.3,72.0
2023-04-24 11:00:00Z,16.1,12.6,11.6,2.3,15.2,81.8
2023-04-24 12:00:00Z,16.7,9.9,10.0,1.8,12.7,88.6
2023-04-24 13:00:00Z,15.8,10.8,10.6,1.6,13.1,93.8
2023-04-24 14:00:00Z,11.0,5.4,11.4,1.6,13.9,94.4
2023-04-24 15:00:00Z,11.3,4.2,9.4,1.9,12.3,98.3
2023-04-24 16:00:00Z,8.6,6.3,11.9,1.8,14.6,98.0
2023-04-24 17:00:00Z,11.0,4.9,14.1,1.5,16.5,89.9
2023-04-24 18:00:00Z,7.2,6.4,17.9,1.6,20.4,85.9
2023-04-24 19:00:00Z,,6.9,20.1,1.4,22.2,82.4
2023-04-24 20:00:00Z,12.2,7.2,33.4,2.1,36.6,65.4
2023-04-24 21:00:00Z,12.7,7.6,31.9,1.7,34.6,63.8
2023-04-24 22:00:00Z,10.5,7.4,20.8,0.7,21.9,73.5
2023-04-24 23:00:00Z,8.8,6.8,23.9,0.8,25.2,67.6
2023-04-25 00:00:00Z,9.5,6.9,14.0,0.7,15.1,73.7
2023-04-25 01:00:00Z,6.1,6.8,10.0,0.7,11.1,76.3
2023-04-25 02:00:00Z,6.9,6.3,10.0,0.8,11.1,74.0
2023-04-25 03:00:00Z,9.6,6.3,8.4,0.8,9.7,70.3
2023-04-25 04:00:00Z,12.7,6.9,10.5,0.7,11.5,67.2
2023-04-25 05:00:00Z,14.9,8.3,16.2,1.3,18.2,59.4
2023-04-25 06:00:00Z,12.8,10.4,30.7,3.2,35.7,40.6
2023-04-25 07:00:00Z,14.8,8.8,40.6,6.5,50.5,35.8
2023-04-25 08:00:00Z,16.4,10.5,30.2,8.1,42.6,47.6
2023-04-25 09:00:00Z,20.3,12.2,27.2,6.2,36.7,53.4
2023-04-25 10:00:00Z,20.0,12.8,23.6,6.3,33.3,62.2
2023-04-25 11:00:00Z,19.2,10.0,17.6,3.9,23.5,71.4
2023-04-25 12:00:00Z,17.4,11.5,21.7,4.3,28.2,71.0
2023-04-25 13:00:00Z,18.9,10.0,24.7,5.5,33.2,68.9
2023-04-25 14:00:00Z,20.9,9.2,18.8,4.2,25.3,77.3
2023-04-25 15:00:00Z,16.8,10.6,24.2,3.0,28.8,74.9
2023-04-25 16:00:00Z,17.0,10.1,20.7,3.3,25.8,77.5
2023-04-25 17:00:00Z,15.6,11.9,18.5,2.2,21.9,82.2
2023-04-25 18:00:00Z,13.3,9.4,21.8,2.1,25.0,80.3
2023-04-25 19:00:00Z,16.7,7.6,26.1,1.8,28.8,73.2
2023-04-25 20:00:00Z,19.9,11.0,34.4,1.6,36.7,60.3
2023-04-25 21:00:00Z,24.3,13.3,48.3,2.0,51.4,43.6
2023-04-25 22:00:00Z,25.0,15.7,51.9,2.3,55.3,37.8
2023-04-25 23:00:00Z,22.0,18.4,64.0,4.0,70.1,22.2
2023-04-26 00:00:00Z,26.1,19.0,68.5,4.0,74.7,19.8
2023-04-26 01:00:00Z,25.5,17.0,50.2,1.7,52.8,28.9
2023-04-26 02:00:00Z,24.3,17.9,38.6,1.2,40.6,35.1
2023-04-26 03:00:00Z,15.8,12.8,32.8,1.2,34.6,37.2
2023-04-26 04:00:00Z,17.9,10.3,39.8,1.6,42.2,28.1
2023-04-26 05:00:00Z,20.2,12.8,53.5,5.0,61.1,15.7
2023-04-26 06:00:00Z,20.9,11.5,63.0,14.1,84.6,10.0
2023-04-26 07:00:00Z,22.3,14.8,64.9,25.0,103.3,9.8
2023-04-26 08:00:00Z,29.8,14.5,60.1,26.1,100.1,18.0
2023-04-26 09:00:00Z,31.8,13.6,40.5,9.9,55.5,45.5
2023-04-26 10:00:00Z,27.1,15.1,26.8,7.4,38.2,64.3
2023-04-26 11:00:00Z,22.0,11.8,12.8,2.5,16.7,86.8
2023-04-26 12:00:00Z,17.2,10.9,14.9,2.4,18.5,87.1
2023-04-26 13:00:00Z,15.1,11.4,14.3,2.6,18.4,89.6
2023-04-26 14:00:00Z,14.7,9.6,14.7,2.5,18.5,87.8
2023-04-26 15:00:00Z,16.1,6.4,21.7,3.3,26.8,81.5
2023-04-26 16:00:00Z,15.3,6.8,22.8,2.1,26.1,80.3
2023-04-26 17:00:00Z,15.4,8.7,21.8,1.5,24.2,80.9
2023-04-26 18:00:00Z,14.2,8.5,27.2,1.1,29.0,73.1
2023-04-26 19:00:00Z,16.7,11.1,36.8,1.9,39.7,63.6
2023-04-26 20:00:00Z,17.0,11.2,28.9,1.8,31.5,67.7
2023-04-26 21:00:00Z,17.2,12.1,25.7,1.1,27.2,66.9
2023-04-26 22:00:00Z,14.6,12.3,32.2,1.5,34.5,57.7
2023-04-26 23:00:00Z,17.0,13.0,21.0,0.6,22.0,75.0
2023-04-27 00:00:00Z,14.2,10.5,16.6,0.7,17.7,75.5
2023-04-27 01:00:00Z,11.4,10.6,22.9,0.8,24.1,66.6
2023-04-27 02:00:00Z,15.1,10.9,32.5,0.9,34.0,44.0
2023-04-27 03:00:00Z,24.6,15.9,27.3,0.8,28.7,43.7
2023-04-27 04:00:00Z,24.4,15.0,23.9,1.3,25.9,43.2
2023-04-27 05:00:00Z,16.7,13.5,43.1,4.7,50.1,25.7
2023-04-27 06:00:00Z,19.2,14.2,52.4,7.8,64.4,17.4
2023-04-27 07:00:00Z,26.1,15.3,51.1,10.6,67.4,26.1
2023-04-27 08:00:00Z,32.8,14.2,42.4,8.9,56.0,45.3
2023-04-27 09:00:00Z,25.6,13.2,35.5,8.9,49.1,53.1
2023-04-27 10:00:00Z,24.4,11.7,26.0,4.8,33.5,67.1
2023-04-27 11:00:00Z,16.2,12.0,,,,81.0
2023-04-27 12:00:00Z,18.5,6.0,10.7,2.0,13.7,84.2
2023-04-27 13:00:00Z,12.2,6.0,13.0,2.7,17.2,84.9
2023-04-27 14:00:00Z,11.7,7.9,12.5,2.0,15.5,87.0
2023-04-27 15:00:00Z,11.4,5.4,16.2,1.1,18.0,83.0
2023-04-27 16:00:00Z,10.7,8.0,20.2,1.7,22.9,77.0
2023-04-27 17:00:00Z,12.2,10.5,18.4,1.3,20.4,75.7
2023-04-27 18:00:00Z,12.2,11.1,22.6,0.9,24.1,65.8
2023-04-27 19:00:00Z,11.7,10.5,26.1,0.7,27.1,53.8
2023-04-27 20:00:00Z,14.0,8.8,23.5,0.7,24.5,37.7
2023-04-27 21:00:00Z,12.5,8.1,20.6,1.0,22.2,32.5
2023-04-27 22:00:00Z,7.2,6.3,15.0,1.1,16.8,34.0
2023-04-27 23:00:00Z,7.4,3.0,12.9,1.0,14.5,29.8
2023-04-28 00:00:00Z,6.5,2.4,11.7,0.8,13.1,23.7
2023-04-28 01:00:00Z,4.9,3.4,10.2,0.9,11.6,21.4
2023-04-28 02:00:00Z,3.9,4.7,10.0,0.9,11.4,18.8
2023-04-28 03:00:00Z,5.7,3.3,8.6,1.0,10.1,19.8
2023-04-28 04:00:00Z,5.0,0.7,9.7,1.1,11.4,19.4
2023-04-28 05:00:00Z,2.2,3.0,14.5,1.7,17.2,17.8
2023-04-28 06:00:00Z,3.1,1.4,20.5,3.3,25.5,13.9
2023-04-28 07:00:00Z,3.4,0.1,23.6,5.5,32.1,12.5
2023-04-28 08:00:00Z,6.3,1.9,18.8,6.4,28.6,18.9
2023-04-28 09:00:00Z,5.5,3.4,15.1,5.3,23.2,26.0
2023-04-28 10:00:00Z,6.3,2.9,14.6,4.2,21.1,30.0
2023-04-28 11:00:00Z,5.4,4.8,11.0,3.3,16.1,37.1
2023-04-28 12:00:00Z,6.1,2.0,9.9,4.8,17.2,45.1
2023-04-28 13:00:00Z,,3.9,10.0,4.3,16.5,52.9
2023-04-28 14:00:00Z,,5.2,8.3,2.9,12.8,64.5
2023-04-28 15:00:00Z,,6.1,9.1,2.4,12.8,74.5
2023-04-28 16:00:00Z,,5.5,13.5,2.5,17.5,71.9
2023-04-28 17:00:00Z,,5.3,16.5,2.6,20.4,69.6
2023-04-28 18:00:00Z,,5.3,22.8,3.6,28.2,60.2
2023-04-28 19:00:00Z,,6.5,26.4,2.7,30.4,54.1
2023-04-28 20:00:00Z,11.6,8.1,23.8,1.9,26.6,53.4
2023-04-28 21:00:00Z,12.2,10.3,24.5,1.8,27.4,47.5
2023-04-28 22:00:00Z,10.0,7.4,17.6,1.1,19.4,56.3
2023-04-28 23:00:00Z,,5.9,16.0,1.3,17.9,53.5
2023-04-29 00:00:00Z,,4.6,18.4,1.2,20.4,51.0
2023-04-29 01:00:00Z,,7.4,15.7,1.6,18.2,53.6
2023-04-29 02:00:00Z,,8.2,13.8,1.1,15.5,52.8
2023-04-29 03:00:00Z,,7.9,15.2,1.1,17.1,47.7
2023-04-29 04:00:00Z,,8.2,18.9,1.1,20.7,38.9
2023-04-29 05:00:00Z,9.6,8.0,16.1,2.1,19.3,46.3
2023-04-29 06:00:00Z,11.6,8.4,14.1,1.8,16.9,46.9
2023-04-29 07:00:00Z,13.5,9.1,17.0,2.5,20.9,43.4
2023-04-29 08:00:00Z,14.8,11.4,17.8,2.4,21.5,46.2
2023-04-29 09:00:00Z,20.1,15.5,21.0,3.8,26.8,46.0
2023-04-29 10:00:00Z,24.0,22.7,19.4,3.0,24.0,51.2
2023-04-29 11:00:00Z,28.0,24.1,18.7,3.8,24.6,60.8
2023-04-29 12:00:00Z,20.9,22.6,16.9,3.1,21.7,66.3
2023-04-29 13:00:00Z,22.5,17.7,16.4,3.6,21.8,63.3
2023-04-29 14:00:00Z,21.2,18.6,13.4,3.4,18.5,69.4
2023-04-29 15:00:00Z,22.0,15.9,15.3,3.7,21.0,74.0
2023-04-29 16:00:00Z,17.7,14.8,15.1,3.9,21.2,72.7
2023-04-29 17:00:00Z,19.4,14.0,16.6,2.9,21.1,70.7
2023-04-29 18:00:00Z,16.4,14.3,18.8,2.7,23.0,65.5
2023-04-29 19:00:00Z,18.9,12.0,21.5,2.5,25.4,63.3
2023-04-29 20:00:00Z,17.6,12.9,18.3,1.3,20.3,65.4
2023-04-29 21:00:00Z,18.3,16.0,18.5,1.2,20.4,64.3
2023-04-29 22:00:00Z,16.3,15.5,14.7,0.6,15.6,70.6
2023-04-29 23:00:00Z,15.4,15.1,20.9,0.7,21.9,60.0
2023-04-30 00:00:00Z,21.0,18.4,43.3,2.5,47.1,35.9
2023-04-30 01:00:00Z,22.8,18.1,34.2,1.6,36.7,44.2
2023-04-30 02:00:00Z,19.2,17.1,29.8,1.3,31.9,42.0
2023-04-30 03:00:00Z,17.4,15.9,20.1,1.0,21.6,48.4
2023-04-30 04:00:00Z,16.5,15.7,19.7,0.9,21.2,44.8
2023-04-30 05:00:00Z,20.2,18.7,30.0,3.8,35.9,30.0
2023-04-30 06:00:00Z,24.4,23.4,32.6,5.6,41.2,29.0
2023-04-30 07:00:00Z,23.8,23.4,25.1,4.8,32.4,33.9
2023-04-30 08:00:00Z,26.3,23.6,22.6,6.2,32.1,36.8
2023-04-30 09:00:00Z,24.1,25.3,20.3,6.6,30.5,45.8
2023-04-30 10:00:00Z,24.6,22.6,12.7,3.1,17.3,62.8
2023-04-30 11:00:00Z,20.2,17.4,10.9,2.6,14.9,73.1
2023-04-30 12:00:00Z,14.1,12.0,9.5,2.3,13.0,79.3
2023-04-30 13:00:00Z,11.3,9.0,10.7,2.3,14.0,82.3
2023-04-30 14:00:00Z,11.5,11.7,12.6,2.1,15.9,85.6
2023-04-30 15:00:00Z,11.6,9.5,14.0,1.4,16.1,85.2
2023-04-30 16:00:00Z,,9.1,18.9,1.9,21.8,78.3
2023-04-30 17:00:00Z,,9.1,19.2,1.5,21.5,77.5
2023-04-30 18:00:00Z,,12.0,18.7,1.0,20.4,74.7
2023-04-30 19:00:00Z,10.3,10.7,30.7,2.3,34.1,63.4
2023-04-30 20:00:00Z,14.6,9.5,29.7,1.0,31.3,61.9
2023-04-30 21:00:00Z,17.4,11.8,51.1,2.1,54.4,37.2
2023-04-30 22:00:00Z,19.2,16.1,80.6,6.4,90.3,11.0
2023-04-30 23:00:00Z,23.0,18.3,75.5,5.6,84.1,9.0
2023-05-01 00:00:00Z,24.3,19.4,69.1,8.7,82.5,13.0
2023-05-01 01:00:00Z,23.4,20.4,65.7,5.4,74.1,8.2
2023-05-01 02:00:00Z,24.8,22.1,51.3,2.6,55.5,14.8
2023-05-01 03:00:00Z,20.7,19.3,31.9,1.4,34.0,36.4
2023-05-01 04:00:00Z,19.1,17.1,21.7,1.2,23.7,40.2
2023-05-01 05:00:00Z,22.0,18.9,17.1,1.1,18.7,44.8
2023-05-01 06:00:00Z,27.1,25.9,17.1,1.8,19.8,45.2
2023-05-01 07:00:00Z,29.2,32.0,14.8,1.9,17.7,56.3
2023-05-01 08:00:00Z,34.0,30.9,11.7,2.3,15.1,68.3
2023-05-01 09:00:00Z,25.7,21.7,9.0,1.9,11.8,72.1
2023-05-01 10:00:00Z,17.5,17.2,10.4,2.1,13.7,65.8
2023-05-01 11:00:00Z,13.1,12.9,9.3,2.4,12.9,66.1
2023-05-01 12:00:00Z,11.6,10.2,11.4,3.2,16.3,63.7
2023-05-01 13:00:00Z,11.0,8.1,16.0,2.7,20.0,63.6
2023-05-01 14:00:00Z,9.8,4.9,18.4,4.2,24.8,61.2
2023-05-01 15:00:00Z,11.0,5.6,10.7,2.7,15.0,74.7
2023-05-01 16:00:00Z,12.7,10.7,12.4,2.4,16.1,80.6
2023-05-01 17:00:00Z,10.8,13.0,12.0,2.3,15.4,81.7
2023-05-01 18:00:00Z,13.1,10.5,14.1,1.7,16.7,77.8
2023-05-01 19:00:00Z,15.5,11.3,15.7,1.2,17.4,71.4
2023-05-01 20:00:00Z,14.5,10.7,21.0,1.8,23.8,59.8
2023-05-01 21:00:00Z,16.5,12.4,28.5,2.1,31.7,52.2
2023-05-01 22:00:00Z,13.2,10.6,29.7,1.2,31.5,47.2
2023-05-01 23:00:00Z,15.0,12.6,27.8,1.1,29.5,43.3
2023-05-02 00:00:00Z,16.1,11.0,20.8,0.7,21.7,46.2
2023-05-02 01:00:00Z,11.1,8.0,16.9,0.7,17.8,49.7
2023-05-02 02:00:00Z,12.5,6.6,17.3,0.9,18.8,46.9
2023-05-02 03:00:00Z,15.0,10.1,15.3,0.9,16.7,47.3
2023-05-02 04:00:00Z,18.2,11.4,21.0,1.1,22.6,37.7
2023-05-02 05:00:00Z,18.2,10.6,33.8,4.0,40.0,23.5
2023-05-02 06:00:00Z,19.7,14.7,43.8,14.5,66.0,13.3
2023-05-02 07:00:00Z,26.8,16.5,48.2,31.7,96.7,11.7
2023-05-02 08:00:00Z,34.1,19.9,47.7,36.3,103.4,15.4
2023-05-02 09:00:00Z,34.4,21.9,41.0,31.7,89.6,20.4
2023-05-02 10:00:00Z,30.1,19.7,36.5,22.3,70.8,26.4
2023-05-02 11:00:00Z,29.5,19.7,24.0,11.3,41.3,46.6
2023-05-02 12:00:00Z,19.3,18.3,15.8,6.3,25.4,54.4
2023-05-02 13:00:00Z,19.4,15.3,14.6,5.3,22.8,60.1
2023-05-02 14:00:00Z,17.6,12.7,19.4,5.1,27.1,59.1
2023-05-02 15:00:00Z,16.3,10.3,15.4,4.2,21.9,69.2
2023-05-02 16:00:00Z,15.9,9.5,15.1,2.9,19.6,75.3
2023-05-02 17:00:00Z,14.8,10.8,18.3,3.0,23.0,77.0
2023-05-02 18:00:00Z,14.1,7.0,18.6,2.7,22.8,76.7
2023-05-02 19:00:00Z,16.2,7.8,23.1,1.5,25.4,73.5
2023-05-02 20:00:00Z,12.4,8.8,33.0,1.2,34.8,56.4
2023-05-02 21:00:00Z,12.4,9.8,30.1,1.1,31.8,61.0
2023-05-02 22:00:00Z,14.5,9.7,31.3,1.1,33.0,55.0
2023-05-02 23:00:00Z,18.7,16.1,32.1,1.0,33.7,52.5
2023-05-03 00:00:00Z,21.9,17.6,21.0,0.7,22.1,61.6
2023-05-03 01:00:00Z,17.4,12.3,13.3,0.5,14.1,67.1
2023-05-03 02:00:00Z,17.3,14.7,13.4,0.5,14.1,65.0
2023-05-03 03:00:00Z,17.4,14.1,19.1,0.8,20.2,53.5
2023-05-03 04:00:00Z,19.8,10.0,33.1,1.5,35.4,36.6
2023-05-03 05:00:00Z,22.9,12.2,58.5,8.1,70.9,14.7
2023-05-03 06:00:00Z,22.2,13.5,60.8,19.3,90.3,13.1
2023-05-03 07:00:00Z,32.6,15.3,50.9,19.6,80.9,24.8
2023-05-03 08:00:00Z,31.4,15.2,33.9,10.1,49.4,41.6
2023-05-03 09:00:00Z,25.5,13.7,28.1,9.1,41.9,49.8
2023-05-03 10:00:00Z,25.1,13.7,18.9,5.1,26.7,67.8
2023-05-03 11:00:00Z,21.7,12.1,13.9,3.3,19.0,77.5
2023-05-03 12:00:00Z,20.1,11.2,12.6,2.8,16.9,83.7
2023-05-03 13:00:00Z,18.6,12.5,10.7,2.1,14.0,89.8
2023-05-03 14:00:00Z,19.9,10.5,11.0,2.1,14.2,94.2
2023-05-03 15:00:00Z,17.4,10.2,10.8,1.9,13.7,94.9
2023-05-03 16:00:00Z,12.7,7.0,10.1,1.4,12.2,95.5
2023-05-03 17:00:00Z,14.0,4.8,10.0,1.1,11.8,95.0
2023-05-03 18:00:00Z,12.7,6.3,12.7,0.9,14.2,92.0
2023-05-03 19:00:00Z,13.4,5.3,13.0,0.9,14.3,90.2
2023-05-03 20:00:00Z,15.7,8.4,18.6,0.6,19.6,79.5
2023-05-03 21:00:00Z,17.6,9.6,30.9,0.8,32.2,64.4
2023-05-03 22:00:00Z,14.9,12.3,25.0,0.8,26.2,64.8
2023-05-03 23:00:00Z,14.8,11.4,22.5,0.5,23.3,64.7
2023-05-04 00:00:00Z,16.8,9.6,19.8,0.6,20.8,69.7
2023-05-04 01:00:00Z,11.8,9.2,17.1,0.6,18.0,70.6
2023-05-04 02:00:00Z,12.2,10.4,13.6,0.6,14.6,72.1
2023-05-04 03:00:00Z,11.5,10.7,12.5,0.1,12.7,69.3
2023-05-04 04:00:00Z,12.8,8.1,14.6,0.6,15.5,66.0
2023-05-04 05:00:00Z,11.8,10.2,23.0,0.7,24.2,56.2
2023-05-04 06:00:00Z,14.7,10.7,36.4,2.2,39.8,44.5
2023-05-04 07:00:00Z,13.7,10.2,32.4,4.2,38.7,49.1
2023-05-04 08:00:00Z,17.2,11.1,25.3,3.6,30.6,57.3
2023-05-04 09:00:00Z,21.5,10.8,22.2,3.6,27.9,62.6
2023-05-04 10:00:00Z,24.4,11.9,23.4,4.8,30.8,61.4
2023-05-04 11:00:00Z,23.6,11.8,21.8,5.0,29.4,74.2
2023-05-04 12:00:00Z,21.2,10.4,15.4,2.6,19.4,89.2
2023-05-04 13:00:00Z,20.1,8.8,10.6,1.5,13.0,91.7
2023-05-04 14:00:00Z,18.9,7.9,9.4,1.6,11.9,96.5
2023-05-04 15:00:00Z,19.3,8.9,10.7,1.4,12.9,91.0
2023-05-04 16:00:00Z,17.6,9.2,9.9,1.3,11.8,94.0
2023-05-04 17:00:00Z,13.6,7.6,8.7,1.4,10.8,94.2
2023-05-04 18:00:00Z,12.3,6.9,10.3,1.0,11.9,95.5
2023-05-04 19:00:00Z,9.6,6.0,11.3,0.8,12.5,95.5
2023-05-04 20:00:00Z,7.4,3.9,12.7,0.6,13.6,90.7
2023-05-04 21:00:00Z,8.1,4.5,17.3,0.7,18.4,81.7
2023-05-04 22:00:00Z,10.4,4.8,15.2,0.4,15.8,81.4
2023-05-04 23:00:00Z,8.4,4.7,13.9,0.5,14.7,79.2
2023-05-05 00:00:00Z,6.7,6.8,10.9,0.5,11.7,79.4
2023-05-05 01:00:00Z,7.7,5.0,9.0,0.8,10.4,78.0
2023-05-05 02:00:00Z,9.8,2.1,7.6,0.3,8.1,76.5
2023-05-05 03:00:00Z,10.5,4.3,7.3,0.6,8.2,74.6
2023-05-05 04:00:00Z,8.7,0.4,7.2,0.6,8.1,73.9
2023-05-05 05:00:00Z,5.7,3.9,12.2,0.7,13.3,63.9
2023-05-05 06:00:00Z,7.9,6.5,19.0,1.2,20.9,53.4
2023-05-05 07:00:00Z,9.1,3.5,24.8,1.8,27.5,48.0
2023-05-05 08:00:00Z,10.9,4.6,31.9,3.7,37.6,41.9
2023-05-05 09:00:00Z,16.9,6.4,26.3,4.8,33.7,56.1
2023-05-05 10:00:00Z,13.0,4.5,14.1,3.7,19.8,77.5
2023-05-05 11:00:00Z,7.1,9.6,11.8,2.5,15.7,82.3
2023-05-05 12:00:00Z,6.6,7.0,9.5,1.3,11.4,84.0
2023-05-05 13:00:00Z,11.1,3.0,5.9,1.5,8.2,85.5
2023-05-05 14:00:00Z,10.1,3.6,5.2,1.4,7.4,87.3
2023-05-05 15:00:00Z,7.9,4.6,6.2,1.1,7.8,87.8
2023-05-05 16:00:00Z,8.8,3.8,6.6,1.0,8.2,85.8
2023-05-05 17:00:00Z,6.3,4.7,7.4,1.3,9.4,83.3
2023-05-05 18:00:00Z,4.1,7.1,10.4,1.1,12.2,76.4
2023-05-05 19:00:00Z,3.8,6.4,19.8,1.1,21.4,59.6
2023-05-05 20:00:00Z,7.6,9.2,19.1,0.6,20.1,64.8
2023-05-05 21:00:00Z,9.1,4.6,16.9,0.5,17.6,59.7
2023-05-05 22:00:00Z,10.1,5.4,18.6,0.6,19.6,59.9
2023-05-05 23:00:00Z,7.2,6.8,25.1,0.6,26.0,46.1
2023-05-06 00:00:00Z,6.5,7.3,33.8,0.7,34.9,34.6
2023-05-06 01:00:00Z,7.4,6.1,25.4,0.8,26.6,48.7
2023-05-06 02:00:00Z,5.4,4.6,22.6,0.8,23.9,42.2
2023-05-06 03:00:00Z,6.8,5.2,24.3,0.8,25.5,36.3
2023-05-06 04:00:00Z,6.1,6.3,23.6,0.8,24.8,34.0
2023-05-06 05:00:00Z,6.8,6.3,25.8,1.1,27.5,28.5
2023-05-06 06:00:00Z,8.8,6.9,36.2,4.5,43.2,16.7
2023-05-06 07:00:00Z,14.1,7.9,35.8,9.5,50.3,17.9
2023-05-06 08:00:00Z,15.7,8.5,32.4,8.8,46.0,29.1
2023-05-06 09:00:00Z,16.0,9.2,28.0,7.1,38.9,41.9
2023-05-06 10:00:00Z,17.6,8.0,21.2,4.4,27.9,52.1
2023-05-06 11:00:00Z,14.4,7.0,13.4,3.0,17.9,66.8
2023-05-06 12:00:00Z,10.8,10.1,12.1,2.4,15.8,73.2
2023-05-06 13:00:00Z,11.6,7.7,8.2,1.7,10.8,84.9
2023-05-06 14:00:00Z,9.4,5.4,9.3,1.4,11.4,87.4
2023-05-06 15:00:00Z,12.2,4.3,9.5,1.2,11.2,83.5
2023-05-06 16:00:00Z,13.4,6.2,16.8,1.9,19.7,76.1
2023-05-06 17:00:00Z,10.9,7.6,35.4,4.7,42.7,53.1
2023-05-06 18:00:00Z,13.4,8.8,35.1,4.7,42.4,47.7
2023-05-06 19:00:00Z,18.7,13.3,36.8,3.3,42.0,42.1
2023-05-06 20:00:00Z,19.2,12.3,36.3,2.9,40.8,37.8
2023-05-06 21:00:00Z,16.1,12.4,39.5,1.8,42.3,32.6
