,PA18:PM10,PA18:NO2,PA18:NO,PA18:NOX,PA18:O3
2021-10-11 16:00:00Z,16.0,26.6,4.6,33.7,52.0
2021-10-11 17:00:00Z,17.3,33.4,4.3,40.0,46.8
2021-10-11 18:00:00Z,18.9,53.1,5.8,61.9,23.4
2021-10-11 19:00:00Z,23.7,55.7,7.0,66.6,17.0
2021-10-11 20:00:00Z,21.8,34.3,2.3,37.8,32.6
2021-10-11 21:00:00Z,17.1,29.5,2.0,32.4,35.2
2021-10-11 22:00:00Z,14.2,29.7,1.5,32.1,33.0
2021-10-11 23:00:00Z,14.8,29.3,1.6,31.7,28.6
2021-10-12 00:00:00Z,14.3,26.0,1.1,27.9,28.8
2021-10-12 01:00:00Z,14.6,22.9,1.1,24.5,29.2
2021-10-12 02:00:00Z,12.5,20.5,0.6,21.5,28.4
2021-10-12 03:00:00Z,15.9,25.0,1.0,26.6,21.0
2021-10-12 04:00:00Z,14.5,30.1,2.7,34.2,13.9
2021-10-12 05:00:00Z,12.1,37.6,8.1,50.0,7.2
2021-10-12 06:00:00Z,16.5,46.0,18.0,73.6,1.9
2021-10-12 07:00:00Z,17.6,49.8,27.6,92.0,3.3
2021-10-12 08:00:00Z,25.0,52.1,44.8,120.8,7.2
2021-10-12 09:00:00Z,28.8,45.8,28.8,90.1,16.1
2021-10-12 10:00:00Z,29.2,40.2,26.5,80.8,20.5
2021-10-12 11:00:00Z,29.4,36.4,19.2,65.9,29.9
2021-10-12 12:00:00Z,27.4,27.7,8.7,41.0,44.7
2021-10-12 13:00:00Z,20.2,24.5,5.8,33.3,50.3
2021-10-12 14:00:00Z,19.7,27.0,4.8,34.5,49.8
2021-10-12 15:00:00Z,19.0,25.1,3.5,30.5,50.0
2021-10-12 16:00:00Z,19.9,33.2,4.1,39.5,40.6
2021-10-12 17:00:00Z,20.2,41.7,4.6,48.7,32.7
2021-10-12 18:00:00Z,20.6,47.8,5.3,56.1,24.1
2021-10-12 19:00:00Z,18.8,41.0,3.6,46.5,28.7
2021-10-12 20:00:00Z,17.0,31.9,1.9,34.9,32.6
2021-10-12 21:00:00Z,17.2,34.6,3.2,39.6,26.1
2021-10-12 22:00:00Z,18.5,32.5,2.6,36.4,26.3
2021-10-12 23:00:00Z,17.4,25.9,1.8,28.7,29.2
2021-10-13 00:00:00Z,13.8,19.7,1.5,22.0,32.5
2021-10-13 01:00:00Z,11.9,19.5,2.2,22.8,32.2
2021-10-13 02:00:00Z,12.4,17.5,1.4,19.6,32.3
2021-10-13 03:00:00Z,12.2,22.6,1.4,24.8,31.7
2021-10-13 04:00:00Z,11.0,34.0,3.9,39.9,22.4
2021-10-13 05:00:00Z,13.8,52.5,13.6,73.3,8.7
2021-10-13 06:00:00Z,18.4,63.4,29.4,108.7,1.3
2021-10-13 07:00:00Z,22.3,65.1,56.2,151.2,2.1
2021-10-13 08:00:00Z,29.8,62.0,58.0,150.8,5.8
2021-10-13 09:00:00Z,28.9,60.2,41.0,123.0,12.5
2021-10-13 10:00:00Z,31.9,53.2,26.9,94.4,25.7
2021-10-13 11:00:00Z,26.7,31.4,10.0,46.7,52.8
2021-10-13 12:00:00Z,17.7,21.7,5.0,29.3,66.6
2021-10-13 13:00:00Z,15.4,17.0,4.1,23.3,72.0
2021-10-13 14:00:00Z,14.3,21.6,4.8,28.9,69.7
2021-10-13 15:00:00Z,13.6,20.7,3.5,26.1,71.8
2021-10-13 16:00:00Z,14.6,21.2,3.3,26.3,69.4
2021-10-13 17:00:00Z,16.8,37.3,3.3,42.4,53.5
2021-10-13 18:00:00Z,16.1,57.2,4.6,64.2,34.5
2021-10-13 19:00:00Z,21.1,85.7,16.6,111.2,8.7
2021-10-13 20:00:00Z,26.6,96.0,55.3,180.9,2.4
2021-10-13 21:00:00Z,40.1,96.2,89.7,233.7,2.9
2021-10-13 22:00:00Z,49.5,90.8,93.6,234.3,2.3
2021-10-13 23:00:00Z,45.1,84.9,112.8,257.9,2.8
2021-10-14 00:00:00Z,47.4,82.0,134.9,288.7,2.3
2021-10-14 01:00:00Z,51.8,76.2,138.2,288.1,2.9
2021-10-14 02:00:00Z,50.0,65.3,114.3,240.5,2.2
2021-10-14 03:00:00Z,48.4,57.5,80.3,180.6,1.0
2021-10-14 04:00:00Z,41.0,54.6,81.8,180.1,0.9
2021-10-14 05:00:00Z,35.2,57.9,93.3,201.0,1.2
2021-10-14 06:00:00Z,32.6,59.9,105.3,221.4,1.1
2021-10-14 07:00:00Z,40.6,70.1,175.4,339.1,1.7
2021-10-14 08:00:00Z,58.3,73.2,212.3,398.6,2.5
2021-10-14 09:00:00Z,75.1,95.5,257.5,490.3,3.2
2021-10-14 10:00:00Z,74.2,80.7,80.5,204.2,13.3
2021-10-14 11:00:00Z,34.6,69.4,41.4,132.9,24.0
2021-10-14 12:00:00Z,33.8,55.3,20.0,86.0,38.5
2021-10-14 13:00:00Z,26.2,35.2,8.7,48.5,55.4
2021-10-14 14:00:00Z,21.2,36.5,8.5,49.3,56.1
2021-10-14 15:00:00Z,19.1,29.9,5.2,37.7,64.2
2021-10-14 16:00:00Z,16.9,33.3,3.3,38.5,58.6
2021-10-14 17:00:00Z,17.9,47.1,2.6,50.9,44.9
2021-10-14 18:00:00Z,20.0,62.1,3.2,66.9,28.1
2021-10-14 19:00:00Z,23.6,62.7,2.8,66.9,28.9
2021-10-14 20:00:00Z,26.4,71.7,3.2,76.6,17.7
2021-10-14 21:00:00Z,30.5,88.3,10.1,103.7,4.0
2021-10-14 22:00:00Z,31.8,85.0,14.9,108.0,2.5
2021-10-14 23:00:00Z,32.3,82.1,17.3,108.6,2.2
2021-10-15 00:00:00Z,30.1,75.0,8.3,87.8,5.8
2021-10-15 01:00:00Z,26.1,63.8,2.3,67.3,12.7
2021-10-15 02:00:00Z,24.4,57.4,1.9,60.3,17.4
2021-10-15 03:00:00Z,27.6,65.5,94.5,210.4,4.4
2021-10-15 04:00:00Z,38.0,61.9,114.1,236.8,1.4
2021-10-15 05:00:00Z,37.1,63.0,89.4,200.0,0.2
2021-10-15 06:00:00Z,38.6,68.0,126.5,262.0,1.0
2021-10-15 07:00:00Z,45.4,76.8,172.3,341.0,1.8
2021-10-15 08:00:00Z,65.1,78.2,206.2,394.3,2.7
2021-10-15 09:00:00Z,75.1,82.2,164.4,334.3,3.4
2021-10-15 10:00:00Z,68.9,78.9,78.7,199.5,8.4
2021-10-15 11:00:00Z,56.8,72.9,43.2,138.9,16.9
2021-10-15 12:00:00Z,48.2,60.7,26.4,101.2,28.4
2021-10-15 13:00:00Z,38.6,44.1,13.7,65.1,47.6
2021-10-15 14:00:00Z,25.7,34.1,5.8,42.9,52.8
2021-10-15 15:00:00Z,19.7,32.9,4.1,39.1,56.2
2021-10-15 16:00:00Z,17.0,35.7,3.9,41.7,52.0
2021-10-15 17:00:00Z,20.0,45.8,4.9,53.4,42.9
2021-10-15 18:00:00Z,20.9,62.3,5.8,71.2,24.6
2021-10-15 19:00:00Z,25.1,83.7,20.4,115.1,3.7
2021-10-15 20:00:00Z,27.8,51.2,5.6,59.9,12.4
2021-10-15 21:00:00Z,20.1,42.7,4.9,50.1,14.7
2021-10-15 22:00:00Z,18.9,38.9,5.8,47.9,13.9
2021-10-15 23:00:00Z,16.2,38.0,3.9,43.8,13.9
2021-10-16 00:00:00Z,14.7,39.5,4.1,45.8,15.8
2021-10-16 01:00:00Z,15.3,27.3,2.1,30.5,24.0
2021-10-16 02:00:00Z,13.9,26.5,1.2,28.4,20.9
2021-10-16 03:00:00Z,15.3,34.4,2.7,38.5,13.1
2021-10-16 04:00:00Z,16.7,38.6,3.1,43.3,9.4
2021-10-16 05:00:00Z,14.1,47.0,16.4,72.3,3.0
2021-10-16 06:00:00Z,15.9,44.6,14.1,66.2,4.8
2021-10-16 07:00:00Z,16.8,44.7,13.2,65.0,3.9
2021-10-16 08:00:00Z,18.8,47.8,25.5,86.8,6.3
2021-10-16 09:00:00Z,19.0,48.8,26.2,89.0,12.8
2021-10-16 10:00:00Z,24.8,48.9,30.1,95.1,18.7
2021-10-16 11:00:00Z,25.0,42.6,19.6,72.7,31.3
2021-10-16 12:00:00Z,22.1,32.0,9.6,46.8,50.5
2021-10-16 13:00:00Z,12.9,26.6,6.2,36.2,59.3
2021-10-16 14:00:00Z,11.5,26.0,5.4,34.2,62.6
2021-10-16 15:00:00Z,10.4,27.2,4.9,34.6,63.4
2021-10-16 16:00:00Z,9.5,32.6,3.6,38.1,59.8
2021-10-16 17:00:00Z,13.4,41.1,2.9,45.7,51.8
2021-10-16 18:00:00Z,14.5,45.8,2.0,49.0,44.2
2021-10-16 19:00:00Z,21.6,70.9,5.2,78.8,20.0
2021-10-16 20:00:00Z,26.2,63.7,3.4,68.8,25.1
2021-10-16 21:00:00Z,24.6,60.4,2.9,64.9,27.6
2021-10-16 22:00:00Z,22.2,48.5,2.2,51.8,37.7
2021-10-16 23:00:00Z,21.7,46.3,1.4,48.4,37.8
2021-10-17 00:00:00Z,21.5,47.4,1.9,50.3,32.0
2021-10-17 01:00:00Z,22.0,43.1,1.3,45.1,35.7
2021-10-17 02:00:00Z,20.3,42.8,1.5,45.2,30.0
2021-10-17 03:00:00Z,22.5,62.9,28.2,106.1,6.3
2021-10-17 04:00:00Z,26.2,63.0,28.4,106.5,2.1
2021-10-17 05:00:00Z,24.8,39.1,2.2,42.6,26.7
2021-10-17 06:00:00Z,26.7,38.0,1.5,40.3,25.3
2021-10-17 07:00:00Z,22.4,45.5,3.7,51.1,17.6
2021-10-17 08:00:00Z,20.7,33.2,4.8,40.6,29.8
2021-10-17 09:00:00Z,18.8,26.8,5.6,35.4,40.3
2021-10-17 10:00:00Z,19.2,24.0,4.7,31.1,48.1
2021-10-17 11:00:00Z,18.4,18.6,4.1,24.8,60.8
2021-10-17 12:00:00Z,16.4,16.5,2.8,20.8,65.4
2021-10-17 13:00:00Z,15.2,18.7,3.8,24.5,66.5
2021-10-17 14:00:00Z,13.0,15.1,2.5,19.0,73.5
2021-10-17 15:00:00Z,11.7,17.8,1.9,20.7,69.0
2021-10-17 16:00:00Z,12.5,21.2,2.5,25.0,67.3
2021-10-17 17:00:00Z,11.5,34.2,2.0,37.3,52.6
2021-10-17 18:00:00Z,15.6,37.7,1.5,40.1,44.8
2021-10-17 19:00:00Z,18.0,43.3,2.2,46.8,33.5
2021-10-17 20:00:00Z,19.8,42.4,2.6,46.4,33.6
2021-10-17 21:00:00Z,20.2,40.3,1.6,42.8,33.7
2021-10-17 22:00:00Z,20.1,30.3,1.4,32.4,38.9
2021-10-17 23:00:00Z,18.6,26.4,1.7,29.0,38.8
2021-10-18 00:00:00Z,17.7,26.3,1.0,27.7,36.4
2021-10-18 01:00:00Z,17.5,22.5,1.1,24.1,37.3
2021-10-18 02:00:00Z,16.1,22.4,1.1,24.2,34.1
2021-10-18 03:00:00Z,17.3,27.3,1.2,29.3,23.0
2021-10-18 04:00:00Z,17.0,32.5,2.1,35.8,15.5
2021-10-18 05:00:00Z,17.4,44.0,7.7,55.7,3.4
2021-10-18 06:00:00Z,19.9,48.8,22.4,83.2,0.6
2021-10-18 07:00:00Z,25.0,48.3,41.5,111.9,1.2
2021-10-18 08:00:00Z,29.3,44.4,43.7,111.4,3.5
2021-10-18 09:00:00Z,30.6,42.6,45.1,111.8,5.4
2021-10-18 10:00:00Z,38.7,43.8,43.7,111.0,6.2
2021-10-18 11:00:00Z,38.9,44.2,44.8,112.9,8.1
2021-10-18 12:00:00Z,44.3,43.1,26.8,84.2,17.5
2021-10-18 13:00:00Z,35.2,31.0,9.2,45.2,33.7
2021-10-18 14:00:00Z,30.5,28.9,5.5,37.2,42.1
2021-10-18 15:00:00Z,26.8,21.4,3.5,26.8,52.5
2021-10-18 16:00:00Z,19.0,23.5,3.0,28.1,46.4
2021-10-18 17:00:00Z,13.4,23.0,1.4,25.1,43.1
2021-10-18 18:00:00Z,12.6,35.1,1.7,37.8,29.2
2021-10-18 19:00:00Z,15.7,39.7,1.5,42.0,20.9
2021-10-18 20:00:00Z,19.7,45.8,2.2,49.3,14.1
2021-10-18 21:00:00Z,17.8,53.9,7.4,65.2,3.9
2021-10-18 22:00:00Z,20.4,52.9,8.5,65.9,3.0
2021-10-18 23:00:00Z,21.5,37.8,2.2,41.2,16.3
2021-10-19 00:00:00Z,19.1,26.2,0.7,27.3,20.4
2021-10-19 01:00:00Z,15.6,20.3,0.8,21.6,27.7
2021-10-19 02:00:00Z,14.6,16.5,0.5,17.4,35.9
2021-10-19 03:00:00Z,11.6,13.3,0.5,14.1,38.4
2021-10-19 04:00:00Z,13.4,12.3,0.3,12.9,36.7
2021-10-19 05:00:00Z,13.4,16.9,0.5,17.7,31.2
2021-10-19 06:00:00Z,13.0,30.0,2.4,33.7,18.5
2021-10-19 07:00:00Z,16.0,43.6,7.4,55.0,9.3
2021-10-19 08:00:00Z,17.4,36.7,10.0,52.0,18.6
2021-10-19 09:00:00Z,20.1,25.2,7.7,37.1,31.4
2021-10-19 10:00:00Z,18.0,15.4,4.8,22.6,40.8
2021-10-19 11:00:00Z,17.3,14.8,4.5,21.7,48.7
2021-10-19 12:00:00Z,17.2,16.3,3.6,21.8,60.9
2021-10-19 13:00:00Z,19.4,15.1,3.0,19.7,70.3
2021-10-19 14:00:00Z,18.0,14.1,2.2,17.7,74.7
2021-10-19 15:00:00Z,18.9,15.6,2.3,19.2,73.3
2021-10-19 16:00:00Z,13.9,18.1,1.4,20.4,69.7
2021-10-19 17:00:00Z,14.4,27.4,0.8,28.7,58.6
2021-10-19 18:00:00Z,16.6,50.4,1.9,53.4,31.6
2021-10-19 19:00:00Z,20.3,62.1,3.0,66.7,20.9
2021-10-19 20:00:00Z,21.7,55.5,2.1,58.8,24.5
2021-10-19 21:00:00Z,20.5,45.1,1.3,47.2,28.8
2021-10-19 22:00:00Z,19.2,39.4,1.4,41.6,30.9
2021-10-19 23:00:00Z,15.9,30.5,0.6,31.4,35.9
2021-10-20 00:00:00Z,14.7,19.4,0.5,20.2,44.7
2021-10-20 01:00:00Z,12.8,15.6,0.4,16.3,49.4
2021-10-20 02:00:00Z,11.3,12.1,0.2,12.4,54.3
2021-10-20 03:00:00Z,11.5,10.8,0.1,11.1,53.1
2021-10-20 04:00:00Z,11.0,13.1,0.4,13.8,48.5
2021-10-20 05:00:00Z,13.0,18.8,0.5,19.5,43.0
2021-10-20 06:00:00Z,12.4,21.4,1.1,23.1,46.1
2021-10-20 07:00:00Z,13.3,27.5,3.6,32.9,37.6
2021-10-20 08:00:00Z,14.8,31.5,6.0,40.8,31.1
2021-10-20 09:00:00Z,14.7,23.3,2.9,27.7,38.1
2021-10-20 10:00:00Z,19.5,24.0,2.2,27.4,37.2
2021-10-20 11:00:00Z,17.8,19.2,1.9,22.3,43.5
2021-10-20 12:00:00Z,15.3,16.4,2.8,20.8,50.1
2021-10-20 13:00:00Z,14.0,12.1,2.3,15.5,56.9
2021-10-20 14:00:00Z,12.0,12.7,1.6,15.2,56.0
2021-10-20 15:00:00Z,13.5,14.0,1.2,15.9,56.4
2021-10-20 16:00:00Z,14.5,14.9,1.1,16.6,55.5
2021-10-20 17:00:00Z,13.5,16.1,0.7,17.1,52.7
2021-10-20 18:00:00Z,13.3,16.6,0.5,17.4,51.0
2021-10-20 19:00:00Z,15.2,14.1,0.5,14.9,52.1
2021-10-20 20:00:00Z,14.7,10.3,0.5,11.1,54.8
2021-10-20 21:00:00Z,13.2,7.9,0.6,8.8,62.3
2021-10-20 22:00:00Z,9.6,6.3,0.7,7.3,77.8
2021-10-20 23:00:00Z,6.1,5.3,0.7,6.5,84.9
2021-10-21 00:00:00Z,13.4,4.2,0.3,4.8,86.1
2021-10-21 01:00:00Z,16.6,3.5,0.6,4.4,85.2
2021-10-21 02:00:00Z,17.4,3.0,0.5,3.8,82.1
2021-10-21 03:00:00Z,14.5,3.2,0.4,3.7,81.1
2021-10-21 04:00:00Z,11.5,3.9,0.5,4.6,81.5
2021-10-21 05:00:00Z,10.5,8.3,0.9,9.7,78.5
2021-10-21 06:00:00Z,10.0,15.4,1.4,17.6,64.5
2021-10-21 07:00:00Z,10.5,23.1,2.0,26.2,51.8
2021-10-21 08:00:00Z,15.6,22.9,3.4,28.1,48.3
2021-10-21 09:00:00Z,17.8,17.8,4.4,24.6,52.7
2021-10-21 10:00:00Z,19.5,13.5,3.5,19.0,61.2
2021-10-21 11:00:00Z,15.9,11.9,2.6,15.8,64.7
2021-10-21 12:00:00Z,13.4,17.1,2.4,20.7,58.1
2021-10-21 13:00:00Z,14.8,25.2,2.6,29.3,45.9
2021-10-21 14:00:00Z,12.7,35.6,4.5,42.5,35.8
2021-10-21 15:00:00Z,5.7,30.0,6.2,39.5,39.9
2021-10-21 16:00:00Z,6.4,25.7,5.2,33.7,46.2
2021-10-21 17:00:00Z,12.7,32.8,3.9,38.6,48.6
2021-10-21 18:00:00Z,12.5,42.1,5.2,50.1,35.0
2021-10-21 19:00:00Z,14.6,48.7,5.9,57.7,28.4
2021-10-21 20:00:00Z,19.0,52.4,6.0,61.7,20.1
2021-10-21 21:00:00Z,17.2,46.6,3.5,52.0,23.2
2021-10-21 22:00:00Z,13.9,45.4,4.1,51.7,19.9
2021-10-21 23:00:00Z,14.5,49.7,4.8,57.1,14.9
2021-10-22 00:00:00Z,14.1,43.8,2.9,48.3,16.9
2021-10-22 01:00:00Z,14.9,43.3,2.3,46.8,15.3
2021-10-22 02:00:00Z,14.3,41.5,2.6,45.4,19.1
2021-10-22 03:00:00Z,12.9,49.1,4.3,56.0,10.7
2021-10-22 04:00:00Z,11.4,51.3,5.0,59.0,9.5
2021-10-22 05:00:00Z,10.3,49.8,5.6,58.4,17.0
2021-10-22 06:00:00Z,10.6,56.0,5.9,64.9,14.3
2021-10-22 07:00:00Z,10.9,61.7,12.9,81.6,10.7
2021-10-22 08:00:00Z,14.1,54.7,17.7,81.8,17.8
2021-10-22 09:00:00Z,16.8,44.7,17.7,71.8,26.0
2021-10-22 10:00:00Z,15.8,34.2,14.8,56.9,35.7
2021-10-22 11:00:00Z,13.2,24.8,10.1,40.3,43.9
2021-10-22 12:00:00Z,13.6,18.4,6.6,28.6,54.6
2021-10-22 13:00:00Z,13.3,20.6,5.7,29.3,54.9
2021-10-22 14:00:00Z,16.6,23.8,4.4,30.6,53.0
2021-10-22 15:00:00Z,15.3,23.6,3.5,29.1,53.0
2021-10-22 16:00:00Z,14.1,26.7,3.3,31.8,47.6
2021-10-22 17:00:00Z,12.5,34.8,4.0,41.0,36.3
2021-10-22 18:00:00Z,13.9,40.0,3.5,45.4,32.9
2021-10-22 19:00:00Z,17.0,46.6,3.3,51.8,25.2
2021-10-22 20:00:00Z,18.7,45.2,3.2,50.1,30.0
2021-10-22 21:00:00Z,16.8,36.5,2.2,39.9,39.8
2021-10-22 22:00:00Z,17.7,33.8,1.8,36.5,39.5
2021-10-22 23:00:00Z,17.6,39.0,2.7,43.1,34.7
2021-10-23 00:00:00Z,16.5,30.1,1.8,32.9,39.3
2021-10-23 01:00:00Z,15.2,25.4,1.7,27.9,44.0
2021-10-23 02:00:00Z,13.7,17.3,1.1,19.1,50.7
2021-10-23 03:00:00Z,11.6,17.4,1.3,19.4,49.5
2021-10-23 04:00:00Z,11.7,22.6,1.3,24.6,45.1
2021-10-23 05:00:00Z,12.0,30.5,1.9,33.4,38.8
2021-10-23 06:00:00Z,12.5,30.4,1.9,33.4,40.7
2021-10-23 07:00:00Z,12.6,35.8,2.6,39.8,36.7
2021-10-23 08:00:00Z,12.4,35.1,3.3,40.2,41.9
2021-10-23 09:00:00Z,11.9,38.3,6.8,48.8,39.6
2021-10-23 10:00:00Z,14.2,43.9,10.4,59.9,35.1
2021-10-23 11:00:00Z,15.0,37.8,10.4,53.8,44.8
2021-10-23 12:00:00Z,16.4,42.5,7.2,53.6,44.6
2021-10-23 13:00:00Z,18.3,51.0,7.1,61.7,36.8
2021-10-23 14:00:00Z,21.2,53.1,8.6,66.1,35.6
2021-10-23 15:00:00Z,21.4,39.3,4.2,45.7,48.7
2021-10-23 16:00:00Z,13.9,32.0,3.0,36.5,53.4
2021-10-23 17:00:00Z,12.6,36.4,2.3,40.0,48.6
2021-10-23 18:00:00Z,14.0,49.5,2.5,53.4,38.9
2021-10-23 19:00:00Z,16.5,54.5,2.1,57.7,32.1
2021-10-23 20:00:00Z,21.5,68.3,4.1,74.7,18.5
2021-10-23 21:00:00Z,23.8,58.5,2.8,62.8,26.5
2021-10-23 22:00:00Z,20.6,61.8,4.7,69.0,20.2
2021-10-23 23:00:00Z,21.7,81.2,27.3,123.0,3.0
2021-10-24 00:00:00Z,21.7,67.2,8.5,80.1,13.9
2021-10-24 01:00:00Z,14.9,40.8,2.9,45.3,28.3
2021-10-24 02:00:00Z,13.5,36.5,1.7,39.1,29.7
2021-10-24 03:00:00Z,12.3,29.9,1.4,32.1,33.3
2021-10-24 04:00:00Z,11.9,21.2,2.0,24.3,39.6
2021-10-24 05:00:00Z,10.2,26.8,1.7,29.5,30.2
2021-10-24 06:00:00Z,13.1,30.0,2.2,33.3,24.8
2021-10-24 07:00:00Z,14.3,36.4,3.1,41.0,16.5
2021-10-24 08:00:00Z,14.1,29.8,5.1,37.7,22.9
2021-10-24 09:00:00Z,13.4,24.5,7.7,36.3,25.4
2021-10-24 10:00:00Z,15.3,25.0,8.9,38.6,30.5
2021-10-24 11:00:00Z,15.0,20.7,7.5,32.2,37.8
2021-10-24 12:00:00Z,15.2,18.8,7.4,30.1,43.2
2021-10-24 13:00:00Z,16.1,16.4,5.4,24.6,47.8
2021-10-24 14:00:00Z,14.1,14.6,4.2,21.1,56.5
2021-10-24 15:00:00Z,12.3,17.3,3.5,22.7,54.0
2021-10-24 16:00:00Z,14.7,19.9,2.5,23.7,55.1
2021-10-24 17:00:00Z,14.8,27.4,1.5,29.8,48.5
2021-10-24 18:00:00Z,14.5,38.6,1.4,40.7,35.1
2021-10-24 19:00:00Z,20.7,53.1,2.5,57.1,21.6
2021-10-24 20:00:00Z,19.6,52.5,4.1,58.9,21.6
2021-10-24 21:00:00Z,21.0,60.8,4.0,67.0,12.2
2021-10-24 22:00:00Z,22.0,64.7,7.3,76.0,4.9
2021-10-24 23:00:00Z,23.9,64.8,8.7,78.2,3.2
2021-10-25 00:00:00Z,24.1,63.1,16.2,88.0,1.7
2021-10-25 01:00:00Z,25.9,52.7,10.6,68.9,2.4
2021-10-25 02:00:00Z,21.1,43.6,3.8,49.5,6.5
2021-10-25 03:00:00Z,19.3,39.6,2.5,43.4,11.9
2021-10-25 04:00:00Z,18.2,38.1,1.9,41.1,13.1
2021-10-25 05:00:00Z,18.0,48.1,8.1,60.4,5.3
2021-10-25 06:00:00Z,17.3,57.9,27.2,99.6,1.0
2021-10-25 07:00:00Z,23.1,54.5,50.7,132.4,0.3
2021-10-25 08:00:00Z,27.6,55.8,61.6,150.3,0.7
2021-10-25 09:00:00Z,31.3,52.9,45.4,122.5,2.4
2021-10-25 10:00:00Z,24.6,44.5,27.6,86.9,10.8
2021-10-25 11:00:00Z,24.2,42.0,23.4,77.9,14.0
2021-10-25 12:00:00Z,21.5,26.8,7.0,37.5,30.3
2021-10-25 13:00:00Z,15.7,26.5,5.5,34.9,32.9
2021-10-25 14:00:00Z,17.5,23.0,4.9,30.5,37.3
2021-10-25 15:00:00Z,15.3,21.9,4.1,28.3,40.9
2021-10-25 16:00:00Z,17.2,39.4,6.4,49.2,23.3
2021-10-25 17:00:00Z,16.3,33.7,2.9,38.3,31.0
2021-10-25 18:00:00Z,16.4,41.2,2.5,45.1,20.4
2021-10-25 19:00:00Z,17.1,34.9,1.7,37.5,23.8
2021-10-25 20:00:00Z,17.6,32.1,1.5,34.5,25.0
2021-10-25 21:00:00Z,13.7,26.0,1.4,28.2,35.1
2021-10-25 22:00:00Z,10.7,24.5,1.3,26.5,30.1
2021-10-25 23:00:00Z,12.8,22.4,1.2,24.3,27.7
2021-10-26 00:00:00Z,11.9,19.6,1.5,21.9,30.8
2021-10-26 01:00:00Z,9.0,19.9,1.0,21.4,36.6
2021-10-26 02:00:00Z,6.4,18.2,1.1,19.8,39.2
2021-10-26 03:00:00Z,7.5,19.5,1.2,21.5,42.6
2021-10-26 04:00:00Z,7.1,25.8,1.5,28.1,34.8
2021-10-26 05:00:00Z,6.6,41.2,6.1,50.4,17.1
2021-10-26 06:00:00Z,10.6,53.1,32.7,103.2,1.0
2021-10-26 07:00:00Z,12.0,48.0,31.9,97.0,2.7
2021-10-26 08:00:00Z,13.6,36.2,9.1,50.2,13.1
2021-10-26 09:00:00Z,12.9,36.0,9.6,50.6,21.7
2021-10-26 10:00:00Z,,,,,39.7
2021-10-26 11:00:00Z,,22.5,6.3,32.1,43.7
2021-10-26 12:00:00Z,15.2,21.0,5.0,28.8,46.1
2021-10-26 13:00:00Z,12.2,17.5,4.6,24.6,53.8
2021-10-26 14:00:00Z,10.4,17.1,3.9,23.2,54.3
2021-10-26 15:00:00Z,10.2,18.5,3.1,23.1,52.6
2021-10-26 16:00:00Z,10.7,20.9,2.2,24.2,51.8
2021-10-26 17:00:00Z,8.0,24.3,1.5,26.6,48.2
2021-10-26 18:00:00Z,8.6,26.4,1.2,28.2,44.9
2021-10-26 19:00:00Z,10.3,28.0,1.6,30.4,41.8
2021-10-26 20:00:00Z,14.0,25.6,1.7,28.3,44.8
2021-10-26 21:00:00Z,16.6,23.6,1.4,25.8,44.4
2021-10-26 22:00:00Z,14.4,22.1,1.1,23.9,46.3
2021-10-26 23:00:00Z,15.1,20.2,1.1,21.8,44.8
2021-10-27 00:00:00Z,12.1,19.2,0.9,20.6,43.2
2021-10-27 01:00:00Z,10.6,17.6,0.7,18.8,44.5
2021-10-27 02:00:00Z,10.4,24.4,0.8,25.6,36.2
2021-10-27 03:00:00Z,10.4,31.1,1.4,33.4,22.8
2021-10-27 04:00:00Z,10.9,41.0,3.2,46.0,11.3
2021-10-27 05:00:00Z,14.4,47.6,18.5,76.0,0.6
2021-10-27 06:00:00Z,17.1,50.4,41.3,113.8,0.2
2021-10-27 07:00:00Z,24.5,53.1,78.9,174.0,1.2
2021-10-27 08:00:00Z,32.7,50.6,94.1,194.8,1.7
2021-10-27 09:00:00Z,36.5,53.5,82.8,180.5,4.1
2021-10-27 10:00:00Z,39.0,53.6,74.7,168.3,5.4
2021-10-27 11:00:00Z,38.4,48.4,48.4,122.7,11.6
2021-10-27 12:00:00Z,31.6,42.1,26.8,83.1,23.9
2021-10-27 13:00:00Z,21.8,33.9,12.3,52.7,40.2
2021-10-27 14:00:00Z,16.1,29.0,7.5,40.3,43.3
2021-10-27 15:00:00Z,16.5,32.2,5.8,41.0,43.8
2021-10-27 16:00:00Z,15.0,34.5,3.4,39.7,41.7
2021-10-27 17:00:00Z,15.7,52.8,3.5,58.0,26.2
2021-10-27 18:00:00Z,19.4,76.5,12.7,96.1,5.5
2021-10-27 19:00:00Z,23.7,70.0,8.4,82.9,6.9
2021-10-27 20:00:00Z,25.3,67.8,8.7,81.2,5.6
2021-10-27 21:00:00Z,24.1,52.6,3.8,58.5,13.6
2021-10-27 22:00:00Z,22.1,56.4,5.4,64.6,7.3
2021-10-27 23:00:00Z,22.2,58.2,8.2,70.6,2.7
2021-10-28 00:00:00Z,23.3,55.3,9.8,70.4,2.8
2021-10-28 01:00:00Z,20.4,48.0,5.1,55.8,10.1
2021-10-28 02:00:00Z,16.8,33.3,1.5,35.6,20.5
2021-10-28 03:00:00Z,14.0,30.1,1.5,32.3,17.6
2021-10-28 04:00:00Z,15.7,36.5,2.6,40.5,8.2
2021-10-28 05:00:00Z,17.0,40.5,7.7,52.3,2.4
2021-10-28 06:00:00Z,16.1,41.5,19.9,72.0,0.8
