,PA18:PM10,PA18:PM25,PA18:NO2,PA18:NO,PA18:NOX,PA18:O3
2022-01-15 19:00:00Z,55.0,50.8,49.9,56.4,136.4,3.5
2022-01-15 20:00:00Z,47.7,,38.9,33.1,89.6,2.8
2022-01-15 21:00:00Z,39.6,,41.5,19.2,70.9,3.0
2022-01-15 22:00:00Z,42.3,37.2,35.9,11.0,52.8,5.7
2022-01-15 23:00:00Z,36.0,,27.2,7.1,38.1,11.9
2022-01-16 00:00:00Z,34.6,35.3,28.8,8.9,42.3,12.0
2022-01-16 01:00:00Z,36.3,31.0,28.8,8.0,41.2,13.1
2022-01-16 02:00:00Z,33.7,31.3,26.5,4.2,33.0,16.3
2022-01-16 03:00:00Z,33.9,32.1,27.9,4.0,34.0,15.6
2022-01-16 04:00:00Z,34.6,34.9,34.7,3.7,40.3,9.7
2022-01-16 05:00:00Z,39.3,31.9,37.3,4.8,44.7,7.6
2022-01-16 06:00:00Z,33.4,,33.8,6.2,43.4,11.7
2022-01-16 07:00:00Z,33.4,,30.8,4.9,38.2,14.9
2022-01-16 08:00:00Z,28.8,24.6,28.8,4.4,35.6,17.2
2022-01-16 09:00:00Z,24.9,21.4,29.8,5.3,37.8,17.7
2022-01-16 10:00:00Z,20.0,20.5,27.8,9.6,42.5,18.1
2022-01-16 11:00:00Z,19.5,16.5,23.7,11.1,40.7,22.7
2022-01-16 12:00:00Z,15.4,13.3,23.1,9.9,38.3,27.4
2022-01-16 13:00:00Z,12.9,10.2,24.0,6.6,34.3,27.4
2022-01-16 14:00:00Z,13.8,10.0,27.2,5.4,35.6,24.0
2022-01-16 15:00:00Z,14.7,,30.1,7.1,41.0,21.4
2022-01-16 16:00:00Z,15.0,,30.1,4.9,37.6,21.8
2022-01-16 17:00:00Z,17.3,,32.6,4.6,39.6,19.4
2022-01-16 18:00:00Z,19.9,18.9,36.0,6.0,45.2,16.4
2022-01-16 19:00:00Z,22.3,18.4,40.3,7.5,51.6,13.4
2022-01-16 20:00:00Z,21.5,21.0,38.6,7.2,49.6,13.7
2022-01-16 21:00:00Z,25.8,22.1,35.8,6.5,45.9,13.4
2022-01-16 22:00:00Z,26.0,21.6,40.1,8.9,53.8,6.8
2022-01-16 23:00:00Z,20.9,20.3,31.0,6.2,40.5,14.5
2022-01-17 00:00:00Z,17.3,16.8,29.6,6.1,39.1,14.3
2022-01-17 01:00:00Z,17.1,14.3,26.9,4.9,34.4,14.5
2022-01-17 02:00:00Z,16.5,12.7,30.0,4.4,36.7,12.5
2022-01-17 03:00:00Z,18.9,17.1,29.1,4.8,36.4,12.2
2022-01-17 04:00:00Z,20.3,18.5,33.1,6.1,42.5,8.6
2022-01-17 05:00:00Z,22.3,19.2,38.8,8.0,51.3,15.0
2022-01-17 06:00:00Z,16.7,13.1,48.5,9.3,62.8,11.1
2022-01-17 07:00:00Z,16.4,13.8,61.7,38.7,121.0,2.3
2022-01-17 08:00:00Z,22.4,16.8,60.3,29.4,105.4,3.1
2022-01-17 09:00:00Z,22.3,15.9,60.3,29.6,105.7,8.1
2022-01-17 10:00:00Z,22.4,15.3,52.1,16.7,77.7,17.0
2022-01-17 11:00:00Z,24.4,18.0,48.4,14.9,71.3,19.6
2022-01-17 12:00:00Z,26.9,21.2,44.7,16.9,70.5,20.7
2022-01-17 13:00:00Z,27.2,23.5,46.6,16.3,71.6,16.5
2022-01-17 14:00:00Z,28.0,26.8,43.2,15.4,66.9,20.5
2022-01-17 15:00:00Z,30.2,24.7,47.5,14.5,69.7,18.7
2022-01-17 16:00:00Z,25.0,20.3,49.4,12.5,68.5,18.3
2022-01-17 17:00:00Z,22.4,15.6,54.8,13.5,75.6,13.9
2022-01-17 18:00:00Z,26.8,16.1,52.5,7.2,63.5,22.6
2022-01-17 19:00:00Z,25.4,13.7,74.1,16.7,99.8,6.7
2022-01-17 20:00:00Z,35.6,19.2,85.9,64.8,185.3,2.1
2022-01-17 21:00:00Z,47.2,28.7,86.1,104.7,246.6,3.1
2022-01-17 22:00:00Z,49.2,38.1,81.4,107.9,246.8,2.3
2022-01-17 23:00:00Z,43.6,28.8,77.9,33.2,128.8,1.8
2022-01-18 00:00:00Z,32.8,21.4,75.9,89.7,213.5,2.5
2022-01-18 01:00:00Z,52.8,40.9,73.0,168.6,331.5,2.4
2022-01-18 02:00:00Z,53.6,41.4,57.6,52.6,138.1,2.5
2022-01-18 03:00:00Z,29.7,22.2,24.8,2.6,28.9,34.4
2022-01-18 04:00:00Z,19.4,12.1,18.0,1.9,21.0,39.7
2022-01-18 05:00:00Z,20.9,10.4,34.3,4.5,41.1,24.8
2022-01-18 06:00:00Z,23.2,14.5,54.1,13.5,75.0,8.7
2022-01-18 07:00:00Z,19.3,12.9,61.7,35.5,116.1,2.0
2022-01-18 08:00:00Z,21.7,13.7,65.7,61.0,159.2,1.4
2022-01-18 09:00:00Z,32.3,17.2,70.0,97.7,219.8,2.4
2022-01-18 10:00:00Z,37.1,19.8,68.3,84.0,197.1,4.8
2022-01-18 11:00:00Z,35.1,18.5,46.0,26.2,86.2,18.0
2022-01-18 12:00:00Z,30.9,19.4,34.4,12.4,53.5,34.1
2022-01-18 13:00:00Z,24.3,14.6,23.3,6.6,33.5,49.1
2022-01-18 14:00:00Z,20.4,14.3,26.2,7.4,37.5,42.9
2022-01-18 15:00:00Z,23.9,12.4,27.0,6.3,36.5,47.7
2022-01-18 16:00:00Z,20.1,12.9,33.1,4.5,40.1,42.2
2022-01-18 17:00:00Z,15.6,10.8,53.8,8.6,67.1,21.9
2022-01-18 18:00:00Z,22.6,13.0,72.6,21.9,106.2,3.8
2022-01-18 19:00:00Z,29.2,16.9,74.0,30.3,120.5,2.8
2022-01-18 20:00:00Z,29.3,19.3,66.9,13.8,88.0,7.9
2022-01-18 21:00:00Z,27.5,18.0,63.8,9.1,77.7,8.9
2022-01-18 22:00:00Z,23.0,15.3,56.0,8.0,68.3,13.4
2022-01-18 23:00:00Z,22.2,16.5,53.9,7.1,64.8,10.1
2022-01-19 00:00:00Z,21.1,17.2,54.3,6.5,64.2,8.4
2022-01-19 01:00:00Z,20.1,14.6,49.7,6.3,59.3,10.6
2022-01-19 02:00:00Z,21.3,15.3,49.6,4.6,56.7,8.8
2022-01-19 03:00:00Z,18.8,15.5,49.6,5.0,57.4,9.2
2022-01-19 04:00:00Z,18.9,14.4,41.6,3.8,47.4,15.3
2022-01-19 05:00:00Z,18.0,16.2,35.8,3.3,40.9,21.4
2022-01-19 06:00:00Z,20.4,16.3,55.6,21.7,88.9,4.0
2022-01-19 07:00:00Z,22.8,14.2,56.5,26.1,96.6,1.9
2022-01-19 08:00:00Z,28.3,19.2,54.5,42.5,119.6,1.6
2022-01-19 09:00:00Z,34.7,24.9,51.9,30.0,98.0,3.3
2022-01-19 10:00:00Z,35.3,23.7,51.5,23.5,87.7,6.0
2022-01-19 11:00:00Z,34.1,22.3,43.9,15.5,67.7,11.2
2022-01-19 12:00:00Z,35.0,23.6,36.9,11.0,53.6,15.6
2022-01-19 13:00:00Z,36.2,29.1,35.6,8.8,49.0,26.2
2022-01-19 14:00:00Z,24.5,19.2,32.3,5.8,41.3,37.1
2022-01-19 15:00:00Z,22.3,16.8,34.4,5.9,43.5,36.7
2022-01-19 16:00:00Z,21.4,16.7,40.6,5.0,48.3,29.8
2022-01-19 17:00:00Z,23.8,18.1,41.6,5.0,49.2,25.8
2022-01-19 18:00:00Z,22.6,19.3,42.1,5.6,50.7,21.2
2022-01-19 19:00:00Z,21.6,19.2,38.8,5.7,47.5,21.7
2022-01-19 20:00:00Z,21.3,18.1,35.8,5.8,44.7,23.9
2022-01-19 21:00:00Z,24.8,22.7,33.1,6.2,42.6,23.2
2022-01-19 22:00:00Z,22.4,21.9,32.1,5.7,40.9,20.6
2022-01-19 23:00:00Z,18.6,16.9,36.4,6.5,46.3,16.9
2022-01-20 00:00:00Z,17.7,18.1,38.2,6.7,48.5,13.9
2022-01-20 01:00:00Z,21.1,18.9,38.7,4.9,46.2,15.8
2022-01-20 02:00:00Z,16.7,14.6,34.2,4.2,40.6,22.6
2022-01-20 03:00:00Z,15.8,12.2,34.5,3.4,39.8,23.5
2022-01-20 04:00:00Z,17.0,8.6,35.0,3.7,40.6,26.5
2022-01-20 05:00:00Z,15.3,10.6,38.5,4.1,44.8,21.2
2022-01-20 06:00:00Z,14.4,10.1,57.2,14.4,79.4,7.0
2022-01-20 07:00:00Z,15.0,8.3,67.0,26.1,107.0,4.1
2022-01-20 08:00:00Z,15.4,8.6,69.2,37.3,126.3,2.2
2022-01-20 09:00:00Z,21.2,10.9,69.2,51.0,147.4,3.1
2022-01-20 10:00:00Z,28.6,14.6,64.1,52.9,145.2,5.7
2022-01-20 11:00:00Z,30.7,14.3,59.9,50.0,136.7,8.9
2022-01-20 12:00:00Z,32.6,18.7,44.4,21.8,77.9,27.8
2022-01-20 13:00:00Z,26.1,12.0,31.3,10.8,47.8,44.2
2022-01-20 14:00:00Z,21.8,9.0,32.7,9.1,46.8,51.9
2022-01-20 15:00:00Z,21.5,7.6,41.9,10.6,58.2,41.7
2022-01-20 16:00:00Z,22.5,8.1,43.8,8.4,56.7,43.1
2022-01-20 17:00:00Z,12.2,6.2,44.1,7.1,55.1,43.6
2022-01-20 18:00:00Z,13.5,7.0,44.0,7.7,55.8,
2022-01-20 19:00:00Z,15.1,8.8,44.7,8.8,58.2,
2022-01-20 20:00:00Z,15.8,10.8,46.8,8.3,59.5,
2022-01-20 21:00:00Z,18.9,10.4,41.8,6.6,51.9,
2022-01-20 22:00:00Z,21.4,11.1,34.6,5.3,42.7,
2022-01-20 23:00:00Z,17.6,11.7,30.4,4.9,37.8,
2022-01-21 00:00:00Z,13.7,11.2,26.0,4.4,32.8,
2022-01-21 01:00:00Z,16.1,6.2,22.6,3.5,28.0,
2022-01-21 02:00:00Z,20.0,6.2,20.9,3.0,25.6,
2022-01-21 03:00:00Z,16.3,7.6,22.4,3.1,27.1,
2022-01-21 04:00:00Z,16.2,7.8,22.5,2.7,26.7,
2022-01-21 05:00:00Z,16.3,10.8,31.2,3.9,37.2,
2022-01-21 06:00:00Z,16.2,8.7,43.8,6.3,53.5,
2022-01-21 07:00:00Z,17.1,7.4,54.5,10.9,71.4,
2022-01-21 08:00:00Z,18.2,8.7,60.7,16.0,85.3,
2022-01-21 09:00:00Z,21.1,10.1,62.2,26.1,102.0,
2022-01-21 10:00:00Z,26.2,14.2,52.1,13.8,73.1,
2022-01-21 11:00:00Z,26.0,13.3,48.3,15.8,72.5,
2022-01-21 12:00:00Z,28.8,12.7,46.6,14.4,68.7,
2022-01-21 13:00:00Z,25.1,11.1,38.5,10.4,54.4,
2022-01-21 14:00:00Z,22.6,11.7,38.8,9.4,53.1,
2022-01-21 15:00:00Z,17.6,12.4,39.9,9.7,54.8,42.4
2022-01-21 16:00:00Z,17.0,11.9,46.2,9.8,61.1,35.3
2022-01-21 17:00:00Z,19.8,11.1,54.2,10.8,70.8,24.6
2022-01-21 18:00:00Z,26.8,12.6,68.2,14.1,89.8,12.0
2022-01-21 19:00:00Z,28.5,14.5,80.7,30.1,126.7,3.8
2022-01-21 20:00:00Z,27.9,17.6,79.3,20.6,110.9,5.2
2022-01-21 21:00:00Z,30.2,19.3,68.9,14.2,90.5,12.9
2022-01-21 22:00:00Z,27.2,17.3,66.1,9.3,80.5,14.4
2022-01-21 23:00:00Z,22.3,14.0,55.8,6.8,66.1,27.8
2022-01-22 00:00:00Z,21.4,14.1,47.9,4.5,54.9,34.2
2022-01-22 01:00:00Z,22.2,14.9,40.6,3.3,45.6,38.8
2022-01-22 02:00:00Z,19.7,13.2,39.6,3.2,44.5,38.9
2022-01-22 03:00:00Z,17.1,13.0,37.8,3.1,42.5,39.0
2022-01-22 04:00:00Z,16.2,12.6,36.1,2.5,39.9,37.9
2022-01-22 05:00:00Z,15.9,12.2,35.6,4.1,41.8,39.7
2022-01-22 06:00:00Z,15.6,12.5,38.3,6.6,48.5,36.9
2022-01-22 07:00:00Z,18.4,14.9,39.3,5.8,48.2,35.1
2022-01-22 08:00:00Z,19.8,14.7,42.5,7.3,53.7,32.9
2022-01-22 09:00:00Z,21.1,14.3,44.5,8.8,58.1,30.9
2022-01-22 10:00:00Z,20.8,16.7,40.0,7.9,52.0,36.3
2022-01-22 11:00:00Z,21.2,15.9,35.7,8.7,49.0,40.7
2022-01-22 12:00:00Z,21.5,14.8,25.8,4.8,33.1,51.8
2022-01-22 13:00:00Z,17.8,13.4,29.4,6.0,38.6,
2022-01-22 14:00:00Z,21.0,16.5,41.7,9.7,56.6,
2022-01-22 15:00:00Z,23.5,13.9,43.1,10.4,59.0,
2022-01-22 16:00:00Z,24.4,15.0,38.4,6.9,49.1,
2022-01-22 17:00:00Z,22.9,16.9,38.9,6.3,48.7,
2022-01-22 18:00:00Z,25.0,18.1,40.4,6.7,50.6,
2022-01-22 19:00:00Z,24.2,21.0,41.4,5.9,50.5,
2022-01-22 20:00:00Z,26.8,22.4,44.0,7.7,55.8,
2022-01-22 21:00:00Z,29.3,22.8,28.4,4.1,34.7,
2022-01-22 22:00:00Z,25.3,22.0,25.1,3.6,30.6,
2022-01-22 23:00:00Z,22.4,20.8,26.5,5.5,34.8,
2022-01-23 00:00:00Z,22.5,19.3,20.7,3.4,26.0,
2022-01-23 01:00:00Z,21.0,17.3,20.0,2.3,23.6,
2022-01-23 02:00:00Z,22.8,19.2,19.0,2.1,22.2,
2022-01-23 03:00:00Z,18.9,15.5,14.5,1.4,16.7,
2022-01-23 04:00:00Z,19.3,17.4,13.1,1.2,15.0,
2022-01-23 05:00:00Z,16.7,15.5,12.9,1.5,15.2,
2022-01-23 06:00:00Z,15.2,14.5,16.3,1.6,18.7,
2022-01-23 07:00:00Z,14.9,16.3,16.4,1.8,19.3,
2022-01-23 08:00:00Z,10.9,10.1,18.8,2.9,23.2,
2022-01-23 09:00:00Z,12.6,9.7,16.7,2.9,21.1,
2022-01-23 10:00:00Z,12.1,11.7,19.7,3.8,25.5,
2022-01-23 11:00:00Z,14.7,12.5,19.9,4.0,26.0,
2022-01-23 12:00:00Z,15.0,12.4,24.4,4.6,31.3,
2022-01-23 13:00:00Z,13.0,12.9,23.6,3.6,29.1,
2022-01-23 14:00:00Z,16.2,12.5,24.6,3.8,30.5,
2022-01-23 15:00:00Z,16.5,15.1,24.6,3.9,30.6,
2022-01-23 16:00:00Z,16.8,15.5,27.4,4.4,34.2,
2022-01-23 17:00:00Z,20.8,14.8,27.4,3.5,32.8,
2022-01-23 18:00:00Z,19.7,14.8,26.6,3.4,31.8,
2022-01-23 19:00:00Z,22.6,18.4,27.8,3.8,33.6,
2022-01-23 20:00:00Z,24.7,19.7,27.2,3.2,32.0,
2022-01-23 21:00:00Z,26.4,23.9,27.6,4.1,33.8,
2022-01-23 22:00:00Z,27.6,23.5,41.8,4.1,48.0,
2022-01-23 23:00:00Z,27.8,25.6,57.0,8.2,69.6,
2022-01-24 00:00:00Z,29.5,26.1,43.9,5.7,52.7,
2022-01-24 01:00:00Z,32.1,29.1,33.2,3.0,37.9,
2022-01-24 02:00:00Z,31.2,25.1,32.5,3.3,37.4,
2022-01-24 03:00:00Z,24.0,22.4,29.6,2.5,33.4,
2022-01-24 04:00:00Z,23.1,20.7,37.6,3.8,43.5,
2022-01-24 05:00:00Z,26.9,24.8,49.5,11.7,67.5,
2022-01-24 06:00:00Z,27.7,25.4,54.4,30.7,101.5,
2022-01-24 07:00:00Z,29.1,24.7,59.1,61.4,153.3,
2022-01-24 08:00:00Z,31.5,28.1,62.0,78.4,182.4,
2022-01-24 09:00:00Z,55.6,45.3,64.8,105.2,226.0,
2022-01-24 10:00:00Z,48.4,35.0,61.9,86.6,194.8,
2022-01-24 11:00:00Z,46.3,28.7,55.0,54.2,138.2,
2022-01-24 12:00:00Z,48.3,29.0,50.8,44.3,118.7,11.3
2022-01-24 13:00:00Z,42.1,29.6,38.6,20.8,70.5,21.8
2022-01-24 14:00:00Z,28.8,23.1,33.9,12.3,52.8,26.0
2022-01-24 15:00:00Z,27.7,21.0,35.9,11.4,53.3,25.8
2022-01-24 16:00:00Z,27.3,18.5,40.6,10.8,57.1,21.7
2022-01-24 17:00:00Z,26.9,19.2,53.2,12.7,72.6,8.7
2022-01-24 18:00:00Z,28.3,23.2,62.0,23.4,97.7,2.7
2022-01-24 19:00:00Z,33.9,27.7,65.6,41.6,129.4,1.0
2022-01-24 20:00:00Z,40.5,30.6,64.8,40.3,126.5,0.9
2022-01-24 21:00:00Z,36.4,31.2,61.0,42.3,125.9,0.8
2022-01-24 22:00:00Z,41.2,34.2,59.8,58.4,149.3,1.1
2022-01-24 23:00:00Z,44.6,37.0,55.2,64.3,153.8,0.9
2022-01-25 00:00:00Z,45.0,38.1,53.8,66.4,155.6,0.8
2022-01-25 01:00:00Z,47.6,39.5,66.2,154.2,302.5,0.9
2022-01-25 02:00:00Z,62.9,48.2,56.0,117.6,236.4,1.1
2022-01-25 03:00:00Z,48.9,43.4,42.6,67.7,146.4,0.2
2022-01-25 04:00:00Z,35.9,34.0,38.7,49.5,114.6,0.0
2022-01-25 05:00:00Z,28.5,29.0,36.8,42.9,102.6,0.0
2022-01-25 06:00:00Z,33.4,30.3,48.4,89.0,184.8,0.5
2022-01-25 07:00:00Z,46.3,39.0,50.3,111.8,221.7,0.0
2022-01-25 08:00:00Z,51.3,41.2,52.5,128.7,249.8,0.3
2022-01-25 09:00:00Z,61.3,45.7,56.8,149.6,286.2,0.4
2022-01-25 10:00:00Z,73.5,51.5,58.8,161.6,306.5,0.2
2022-01-25 11:00:00Z,82.1,53.2,58.2,152.3,290.8,0.9
2022-01-25 12:00:00Z,64.4,45.7,56.8,119.4,239.9,1.1
2022-01-25 13:00:00Z,57.6,45.4,59.2,110.9,229.3,1.2
2022-01-25 14:00:00Z,57.2,41.6,53.2,87.9,188.0,1.7
2022-01-25 15:00:00Z,52.7,40.7,51.5,71.6,161.3,1.2
2022-01-25 16:00:00Z,50.5,41.9,50.4,63.8,148.2,0.4
2022-01-25 17:00:00Z,46.9,38.3,50.2,59.1,140.9,0.3
2022-01-25 18:00:00Z,41.1,36.3,52.9,50.1,129.6,0.0
2022-01-25 19:00:00Z,40.6,36.3,54.9,56.8,142.1,0.0
2022-01-25 20:00:00Z,46.5,41.6,55.1,60.1,147.2,0.6
2022-01-25 21:00:00Z,50.9,45.0,55.9,49.0,131.1,0.1
2022-01-25 22:00:00Z,48.1,41.3,53.6,38.4,112.5,0.2
2022-01-25 23:00:00Z,39.3,37.1,48.8,23.5,84.9,0.1
2022-01-26 00:00:00Z,27.9,29.3,36.6,9.2,50.6,7.5
2022-01-26 01:00:00Z,23.0,22.3,29.9,5.8,38.8,11.3
2022-01-26 02:00:00Z,21.5,20.8,25.5,4.7,32.9,12.2
2022-01-26 03:00:00Z,20.3,21.9,20.9,3.1,25.8,18.0
2022-01-26 04:00:00Z,18.6,20.1,19.2,2.4,23.0,24.5
2022-01-26 05:00:00Z,23.1,24.2,25.5,2.4,29.1,24.6
2022-01-26 06:00:00Z,32.6,32.4,32.7,5.3,40.9,23.3
2022-01-26 07:00:00Z,36.0,33.8,34.5,8.9,48.1,18.4
2022-01-26 08:00:00Z,39.5,37.0,39.4,13.4,59.9,13.6
2022-01-26 09:00:00Z,47.0,40.0,35.2,7.6,46.8,16.4
2022-01-26 10:00:00Z,40.8,34.9,40.7,12.8,60.1,12.6
2022-01-26 11:00:00Z,43.8,38.3,41.6,12.0,60.0,12.0
2022-01-26 12:00:00Z,50.6,46.2,39.7,11.8,57.7,14.6
2022-01-26 13:00:00Z,45.9,38.0,40.6,14.4,62.7,16.6
2022-01-26 14:00:00Z,42.6,36.8,35.2,9.4,49.5,24.2
2022-01-26 15:00:00Z,37.3,34.2,36.8,7.6,48.5,23.9
2022-01-26 16:00:00Z,33.3,31.0,34.5,6.3,44.3,27.1
2022-01-26 17:00:00Z,34.7,30.2,40.8,3.9,46.9,22.6
2022-01-26 18:00:00Z,35.2,29.5,48.7,8.0,61.0,15.2
2022-01-26 19:00:00Z,40.3,34.3,46.2,10.5,62.2,12.1
2022-01-26 20:00:00Z,40.9,36.4,37.3,5.7,45.9,16.2
2022-01-26 21:00:00Z,39.5,36.4,40.0,7.1,50.9,14.3
2022-01-26 22:00:00Z,37.7,36.6,31.7,4.2,38.2,23.5
2022-01-26 23:00:00Z,36.6,34.8,30.1,5.0,37.8,27.9
2022-01-27 00:00:00Z,35.3,30.5,25.9,2.7,30.1,32.0
2022-01-27 01:00:00Z,29.7,30.0,28.8,2.9,33.3,35.6
2022-01-27 02:00:00Z,25.3,22.3,30.1,2.3,33.5,35.1
2022-01-27 03:00:00Z,29.4,25.1,37.0,3.1,41.8,14.8
2022-01-27 04:00:00Z,37.3,35.2,37.6,4.0,43.7,9.2
2022-01-27 05:00:00Z,38.1,35.7,35.7,4.6,43.0,7.8
2022-01-27 06:00:00Z,36.7,34.5,40.6,8.4,53.5,4.5
2022-01-27 07:00:00Z,35.1,32.3,45.0,10.4,61.0,4.8
2022-01-27 08:00:00Z,31.5,26.0,47.0,11.8,65.1,5.4
2022-01-27 09:00:00Z,29.6,25.8,47.6,14.4,69.7,5.0
2022-01-27 10:00:00Z,33.2,27.1,43.3,17.0,69.3,10.2
2022-01-27 11:00:00Z,34.4,26.7,39.3,15.6,63.2,15.0
2022-01-27 12:00:00Z,33.6,27.6,37.8,13.9,59.2,17.1
2022-01-27 13:00:00Z,33.1,24.8,35.9,11.9,54.0,20.3
2022-01-27 14:00:00Z,32.3,25.0,33.4,10.0,48.8,23.2
2022-01-27 15:00:00Z,33.9,22.4,37.8,9.2,52.0,21.2
2022-01-27 16:00:00Z,34.4,25.7,39.4,7.9,51.5,18.6
2022-01-27 17:00:00Z,32.9,23.6,43.1,7.8,55.1,15.6
2022-01-27 18:00:00Z,31.5,23.7,35.0,4.9,42.4,21.5
2022-01-27 19:00:00Z,29.4,25.1,43.7,7.1,54.6,11.7
2022-01-27 20:00:00Z,28.1,25.1,40.8,6.7,51.1,15.7
2022-01-27 21:00:00Z,27.2,23.0,35.9,6.7,46.2,17.8
2022-01-27 22:00:00Z,25.5,25.3,35.3,6.6,45.5,16.6
2022-01-27 23:00:00Z,22.3,22.7,35.2,5.7,44.1,17.3
2022-01-28 00:00:00Z,18.4,18.2,32.8,5.2,40.6,16.4
2022-01-28 01:00:00Z,20.3,20.3,32.3,5.5,40.8,17.2
2022-01-28 02:00:00Z,24.0,22.4,32.0,4.2,38.6,18.6
2022-01-28 03:00:00Z,21.0,17.2,30.5,4.7,37.7,21.7
2022-01-28 04:00:00Z,18.7,17.6,32.8,2.4,36.4,19.6
2022-01-28 05:00:00Z,23.9,20.1,43.5,6.4,53.4,11.7
2022-01-28 06:00:00Z,24.9,17.9,56.2,15.7,80.4,6.0
2022-01-28 07:00:00Z,21.3,17.6,64.8,32.0,113.9,0.7
2022-01-28 08:00:00Z,28.6,19.3,59.4,66.3,161.0,0.0
2022-01-28 09:00:00Z,29.9,25.2,54.9,17.8,82.3,11.3
2022-01-28 10:00:00Z,27.8,21.2,,,,
2022-01-28 11:00:00Z,29.5,21.9,,,,
2022-01-28 12:00:00Z,22.5,18.8,,,,
2022-01-28 13:00:00Z,25.9,19.3,31.7,6.0,41.1,
2022-01-28 14:00:00Z,27.7,19.6,24.4,3.8,30.3,46.6
2022-01-28 15:00:00Z,24.5,18.6,28.2,4.1,34.6,45.2
2022-01-28 16:00:00Z,23.3,16.7,26.2,2.4,29.9,48.2
2022-01-28 17:00:00Z,21.3,14.9,29.8,1.9,32.9,43.3
2022-01-28 18:00:00Z,24.2,17.7,44.9,3.0,49.5,23.4
2022-01-28 19:00:00Z,28.9,22.4,52.9,5.2,60.9,13.7
2022-01-28 20:00:00Z,29.7,20.7,35.7,3.4,40.8,33.2
2022-01-28 21:00:00Z,18.3,19.1,28.1,2.6,32.2,38.9
2022-01-28 22:00:00Z,15.2,14.9,26.5,2.2,29.8,36.2
2022-01-28 23:00:00Z,11.8,12.6,25.1,2.4,28.7,33.1
2022-01-29 00:00:00Z,11.5,11.7,24.7,2.4,28.4,33.4
2022-01-29 01:00:00Z,12.6,9.2,22.7,2.2,26.1,36.9
2022-01-29 02:00:00Z,11.9,11.7,22.1,2.5,25.9,38.4
2022-01-29 03:00:00Z,11.3,10.8,21.6,2.1,24.8,37.4
2022-01-29 04:00:00Z,9.4,10.9,18.6,1.9,21.5,38.7
2022-01-29 05:00:00Z,5.8,8.1,18.8,2.1,22.0,37.5
2022-01-29 06:00:00Z,3.6,6.1,22.3,2.3,25.9,35.1
2022-01-29 07:00:00Z,6.9,8.0,22.8,2.5,26.5,35.9
2022-01-29 08:00:00Z,,7.0,24.4,3.0,28.9,37.9
2022-01-29 09:00:00Z,,5.8,21.5,2.9,26.1,41.6
2022-01-29 10:00:00Z,,5.5,19.9,3.3,25.0,44.2
2022-01-29 11:00:00Z,3.5,1.4,18.7,3.5,24.0,45.8
2022-01-29 12:00:00Z,3.7,4.0,19.1,3.4,24.4,48.3
2022-01-29 13:00:00Z,,7.6,21.7,3.4,26.9,45.8
2022-01-29 14:00:00Z,,4.9,26.7,3.9,32.6,42.4
2022-01-29 15:00:00Z,,6.6,25.7,3.8,31.5,44.5
2022-01-29 16:00:00Z,4.2,5.2,24.6,2.8,28.9,47.4
2022-01-29 17:00:00Z,5.5,6.8,28.2,3.4,33.4,42.9
2022-01-29 18:00:00Z,6.1,6.5,31.1,5.4,39.3,43.1
2022-01-29 19:00:00Z,4.8,2.1,24.1,2.7,28.4,50.5
2022-01-29 20:00:00Z,4.8,5.6,24.7,2.8,29.0,51.1
2022-01-29 21:00:00Z,8.3,9.2,26.8,2.6,30.8,48.9
2022-01-29 22:00:00Z,3.6,1.6,22.9,2.4,26.5,50.7
2022-01-29 23:00:00Z,7.5,4.7,22.1,2.2,25.5,48.7
2022-01-30 00:00:00Z,5.8,8.0,21.6,2.2,24.9,49.5
2022-01-30 01:00:00Z,1.7,1.4,22.9,2.1,26.1,46.9
2022-01-30 02:00:00Z,6.2,4.5,20.9,1.8,23.7,49.2
2022-01-30 03:00:00Z,8.8,6.0,21.3,1.9,24.2,46.0
2022-01-30 04:00:00Z,15.0,8.5,23.8,2.1,27.1,41.3
2022-01-30 05:00:00Z,15.7,6.7,24.1,3.1,28.9,52.8
2022-01-30 06:00:00Z,17.3,7.2,28.7,3.2,33.7,47.2
2022-01-30 07:00:00Z,17.3,7.8,34.0,3.8,39.8,42.4
2022-01-30 08:00:00Z,17.6,9.6,36.8,4.3,43.4,39.2
2022-01-30 09:00:00Z,16.7,8.2,35.3,4.8,42.6,42.7
2022-01-30 10:00:00Z,15.9,9.7,24.2,3.8,29.9,56.5
2022-01-30 11:00:00Z,16.9,10.0,20.9,4.1,27.2,59.4
2022-01-30 12:00:00Z,16.6,10.6,22.2,4.4,29.0,60.2
2022-01-30 13:00:00Z,20.6,11.9,27.0,6.0,36.1,59.5
2022-01-30 14:00:00Z,21.6,14.4,29.5,5.9,38.6,56.8
2022-01-30 15:00:00Z,23.2,14.0,21.5,3.9,27.5,67.4
2022-01-30 16:00:00Z,19.0,10.8,30.2,4.6,37.4,57.0
2022-01-30 17:00:00Z,21.9,12.4,35.3,3.6,40.9,54.1
2022-01-30 18:00:00Z,22.5,12.0,45.0,4.4,51.9,43.0
2022-01-30 19:00:00Z,24.6,16.6,54.0,5.9,63.1,32.9
2022-01-30 20:00:00Z,23.9,14.9,47.6,3.8,53.5,39.9
2022-01-30 21:00:00Z,24.0,12.9,36.7,2.2,40.2,51.2
2022-01-30 22:00:00Z,25.1,15.0,32.9,2.4,36.5,52.7
2022-01-30 23:00:00Z,22.1,14.5,30.8,1.9,33.7,53.8
