,PA18:PM10,PA18:NO2,PA18:NO,PA18:NOX,PA18:O3
2018-10-09 19:00:00Z,33.3,94.0,4.0,99.9,19.0
2018-10-09 20:00:00Z,33.6,79.0,2.0,82.7,27.0
2018-10-09 21:00:00Z,32.5,57.0,1.0,59.3,43.0
2018-10-09 22:00:00Z,31.2,44.0,1.0,45.4,46.0
2018-10-09 23:00:00Z,32.7,54.0,2.0,57.9,30.0
2018-10-10 00:00:00Z,34.7,67.0,5.0,73.2,13.0
2018-10-10 01:00:00Z,37.0,69.0,13.0,88.4,9.0
2018-10-10 02:00:00Z,37.4,69.0,22.0,104.2,0.0
2018-10-10 03:00:00Z,33.2,60.0,8.0,72.6,3.0
2018-10-10 04:00:00Z,31.3,53.0,5.0,61.2,5.0
2018-10-10 05:00:00Z,30.1,58.0,34.0,110.4,1.0
2018-10-10 06:00:00Z,34.5,61.0,47.0,133.9,0.0
2018-10-10 07:00:00Z,38.5,66.0,92.0,207.5,1.0
2018-10-10 08:00:00Z,49.9,65.0,97.0,213.7,3.0
2018-10-10 09:00:00Z,53.3,60.0,58.0,148.7,7.0
2018-10-10 10:00:00Z,46.1,59.0,40.0,119.5,13.0
2018-10-10 11:00:00Z,45.2,58.0,35.0,111.4,20.0
2018-10-10 12:00:00Z,40.8,46.0,18.0,73.1,38.0
2018-10-10 13:00:00Z,29.4,31.0,6.0,40.6,65.0
2018-10-10 14:00:00Z,22.8,26.0,4.0,30.6,80.0
2018-10-10 15:00:00Z,20.0,28.0,3.0,33.5,78.0
2018-10-10 16:00:00Z,21.3,30.0,2.0,33.5,78.0
2018-10-10 17:00:00Z,23.4,43.0,2.0,45.9,61.0
2018-10-10 18:00:00Z,26.3,51.0,2.0,53.5,49.0
2018-10-10 19:00:00Z,28.7,63.0,2.0,66.4,33.0
2018-10-10 20:00:00Z,37.2,52.0,2.0,53.6,38.0
2018-10-10 21:00:00Z,25.4,48.0,2.0,50.7,34.0
2018-10-10 22:00:00Z,22.5,33.0,1.0,34.4,53.0
2018-10-10 23:00:00Z,14.4,22.0,1.0,22.4,60.0
2018-10-11 00:00:00Z,11.5,18.0,1.0,19.1,61.0
2018-10-11 01:00:00Z,9.7,15.0,0.0,15.8,62.0
2018-10-11 02:00:00Z,6.5,12.0,1.0,13.4,61.0
2018-10-11 03:00:00Z,3.0,12.0,1.0,12.9,55.0
2018-10-11 04:00:00Z,6.2,15.0,1.0,15.8,48.0
2018-10-11 05:00:00Z,7.6,22.0,1.0,23.9,37.0
2018-10-11 06:00:00Z,9.9,46.0,4.0,51.6,16.0
2018-10-11 07:00:00Z,11.6,60.0,10.0,75.5,9.0
2018-10-11 08:00:00Z,14.5,58.0,18.0,84.6,14.0
2018-10-11 09:00:00Z,19.0,46.0,14.0,66.9,26.0
2018-10-11 10:00:00Z,15.7,32.0,9.0,45.0,42.0
2018-10-11 11:00:00Z,13.2,25.0,6.0,34.4,55.0
2018-10-11 12:00:00Z,16.5,22.0,5.0,29.2,64.0
2018-10-11 13:00:00Z,16.5,23.0,3.0,28.2,68.0
2018-10-11 14:00:00Z,19.9,29.0,4.0,34.4,67.0
2018-10-11 15:00:00Z,22.4,25.0,3.0,29.2,72.0
2018-10-11 16:00:00Z,20.9,34.0,2.0,37.8,60.0
2018-10-11 17:00:00Z,18.9,39.0,2.0,42.6,52.0
2018-10-11 18:00:00Z,17.9,45.0,3.0,49.3,40.0
2018-10-11 19:00:00Z,17.4,55.0,3.0,58.8,33.0
2018-10-11 20:00:00Z,9.8,37.0,2.0,39.2,44.0
2018-10-11 21:00:00Z,6.7,25.0,1.0,26.3,52.0
2018-10-11 22:00:00Z,8.2,26.0,1.0,27.3,47.0
2018-10-11 23:00:00Z,11.0,28.0,1.0,29.2,40.0
2018-10-12 00:00:00Z,10.3,26.0,1.0,28.2,34.0
2018-10-12 01:00:00Z,10.7,20.0,1.0,22.0,33.0
2018-10-12 02:00:00Z,9.2,16.0,1.0,17.2,34.0
2018-10-12 03:00:00Z,7.5,13.0,1.0,13.4,38.0
2018-10-12 04:00:00Z,8.6,16.0,1.0,17.2,31.0
2018-10-12 05:00:00Z,10.4,27.0,2.0,30.1,22.0
2018-10-12 06:00:00Z,9.5,37.0,4.0,42.6,13.0
2018-10-12 07:00:00Z,13.6,44.0,8.0,55.9,10.0
2018-10-12 08:00:00Z,16.3,49.0,26.0,88.0,8.0
2018-10-12 09:00:00Z,24.3,49.0,40.0,110.4,7.0
2018-10-12 10:00:00Z,23.8,42.0,26.0,81.3,17.0
2018-10-12 11:00:00Z,22.2,32.0,14.0,52.6,31.0
2018-10-12 12:00:00Z,20.4,25.0,6.0,33.5,47.0
2018-10-12 13:00:00Z,18.9,19.0,4.0,25.4,58.0
2018-10-12 14:00:00Z,19.8,19.0,3.0,23.4,63.0
2018-10-12 15:00:00Z,18.9,23.0,3.0,27.3,62.0
2018-10-12 16:00:00Z,15.1,20.0,3.0,24.4,65.0
2018-10-12 17:00:00Z,16.6,26.0,2.0,28.7,58.0
2018-10-12 18:00:00Z,15.2,42.0,2.0,44.5,41.0
2018-10-12 19:00:00Z,18.0,64.0,4.0,70.3,19.0
2018-10-12 20:00:00Z,22.6,80.0,9.0,93.7,7.0
2018-10-12 21:00:00Z,25.8,81.0,9.0,94.7,5.0
2018-10-12 22:00:00Z,26.1,79.0,11.0,96.6,5.0
2018-10-12 23:00:00Z,25.2,82.0,33.0,133.4,0.0
2018-10-13 00:00:00Z,24.1,71.0,14.0,91.8,2.0
2018-10-13 01:00:00Z,21.4,71.0,14.0,91.8,0.0
2018-10-13 02:00:00Z,18.0,58.0,5.0,64.1,9.0
2018-10-13 03:00:00Z,17.3,49.0,3.0,52.1,11.0
2018-10-13 04:00:00Z,16.4,47.0,3.0,51.1,10.0
2018-10-13 05:00:00Z,15.5,46.0,3.0,50.2,8.0
2018-10-13 06:00:00Z,15.5,46.0,4.0,52.1,9.0
2018-10-13 07:00:00Z,14.9,46.0,7.0,56.9,8.0
2018-10-13 08:00:00Z,16.1,42.0,12.0,60.2,14.0
2018-10-13 09:00:00Z,16.1,40.0,14.0,61.7,17.0
2018-10-13 10:00:00Z,16.7,37.0,13.0,55.9,27.0
2018-10-13 11:00:00Z,16.7,29.0,8.0,42.1,42.0
2018-10-13 12:00:00Z,14.7,27.0,6.0,36.3,53.0
2018-10-13 13:00:00Z,16.6,20.0,4.0,25.8,69.0
2018-10-13 14:00:00Z,14.1,20.0,3.0,24.9,70.0
2018-10-13 15:00:00Z,12.7,26.0,3.0,30.1,65.0
2018-10-13 16:00:00Z,13.3,41.0,3.0,45.9,51.0
2018-10-13 17:00:00Z,16.8,63.0,5.0,70.8,30.0
2018-10-13 18:00:00Z,19.1,74.0,5.0,82.2,19.0
2018-10-13 19:00:00Z,21.9,80.0,6.0,89.4,14.0
2018-10-13 20:00:00Z,23.6,89.0,11.0,106.1,5.0
2018-10-13 21:00:00Z,26.8,91.0,23.0,126.2,1.0
2018-10-13 22:00:00Z,28.3,85.0,21.0,118.1,2.0
2018-10-13 23:00:00Z,24.7,73.0,10.0,87.5,8.0
2018-10-14 00:00:00Z,19.2,65.0,5.0,73.1,10.0
2018-10-14 01:00:00Z,20.1,61.0,5.0,69.3,13.0
2018-10-14 02:00:00Z,18.8,45.0,2.0,47.8,18.0
2018-10-14 03:00:00Z,16.2,41.0,2.0,43.0,20.0
2018-10-14 04:00:00Z,13.9,28.0,1.0,29.7,30.0
2018-10-14 05:00:00Z,12.4,29.0,1.0,30.1,31.0
2018-10-14 06:00:00Z,12.7,26.0,1.0,27.3,38.0
2018-10-14 07:00:00Z,13.9,30.0,1.0,32.0,39.0
2018-10-14 08:00:00Z,13.5,27.0,2.0,30.1,48.0
2018-10-14 09:00:00Z,15.5,24.0,3.0,28.2,57.0
2018-10-14 10:00:00Z,17.2,19.0,2.0,22.9,70.0
2018-10-14 11:00:00Z,19.3,17.0,3.0,21.0,76.0
2018-10-14 12:00:00Z,21.6,14.0,2.0,17.7,82.0
2018-10-14 13:00:00Z,15.8,16.0,2.0,18.6,82.0
2018-10-14 14:00:00Z,17.4,19.0,2.0,22.9,79.0
2018-10-14 15:00:00Z,18.9,25.0,2.0,29.2,74.0
2018-10-14 16:00:00Z,20.7,28.0,2.0,31.1,69.0
2018-10-14 17:00:00Z,23.6,36.0,1.0,38.2,61.0
2018-10-14 18:00:00Z,24.8,48.0,1.0,49.2,48.0
2018-10-14 19:00:00Z,24.7,47.0,1.0,48.3,49.0
2018-10-14 20:00:00Z,21.0,38.0,1.0,39.2,53.0
2018-10-14 21:00:00Z,18.2,35.0,1.0,36.3,53.0
2018-10-14 22:00:00Z,16.6,30.0,1.0,31.1,57.0
2018-10-14 23:00:00Z,14.7,20.0,1.0,20.5,67.0
2018-10-15 00:00:00Z,14.1,16.0,1.0,17.2,69.0
2018-10-15 01:00:00Z,14.7,16.0,1.0,16.7,67.0
2018-10-15 02:00:00Z,13.5,12.0,0.0,12.9,70.0
2018-10-15 03:00:00Z,11.9,11.0,0.0,12.0,70.0
2018-10-15 04:00:00Z,11.1,13.0,1.0,14.4,68.0
2018-10-15 05:00:00Z,12.0,23.0,0.0,23.4,60.0
2018-10-15 06:00:00Z,16.5,52.0,2.0,55.0,31.0
2018-10-15 07:00:00Z,21.2,67.0,5.0,74.6,22.0
2018-10-15 08:00:00Z,25.9,80.0,22.0,114.2,12.0
2018-10-15 09:00:00Z,35.4,69.0,16.0,91.8,28.0
2018-10-15 10:00:00Z,33.9,52.0,10.0,67.9,48.0
2018-10-15 11:00:00Z,29.7,29.0,4.0,34.9,76.0
2018-10-15 12:00:00Z,27.1,20.0,3.0,25.4,87.0
2018-10-15 13:00:00Z,24.2,20.0,3.0,24.4,88.0
2018-10-15 14:00:00Z,24.8,18.0,2.0,21.0,90.0
2018-10-15 15:00:00Z,25.0,25.0,2.0,27.8,81.0
2018-10-15 16:00:00Z,24.7,28.0,2.0,30.6,78.0
2018-10-15 17:00:00Z,24.7,44.0,2.0,46.9,62.0
2018-10-15 18:00:00Z,26.7,72.0,2.0,74.6,33.0
2018-10-15 19:00:00Z,30.2,69.0,1.0,71.7,36.0
2018-10-15 20:00:00Z,31.5,58.0,1.0,59.3,40.0
2018-10-15 21:00:00Z,27.1,49.0,1.0,50.2,47.0
2018-10-15 22:00:00Z,25.3,64.0,2.0,66.5,31.0
2018-10-15 23:00:00Z,25.6,81.0,6.0,89.9,12.0
2018-10-16 00:00:00Z,29.8,90.0,19.0,118.6,1.0
2018-10-16 01:00:00Z,31.1,81.0,9.0,94.7,3.0
2018-10-16 02:00:00Z,31.0,81.0,16.0,105.6,1.0
2018-10-16 03:00:00Z,31.1,78.0,32.0,128.1,2.0
2018-10-16 04:00:00Z,31.0,77.0,52.0,157.3,2.0
2018-10-16 05:00:00Z,31.0,84.0,103.0,242.8,3.0
2018-10-16 06:00:00Z,44.7,92.0,191.0,385.3,2.0
2018-10-16 07:00:00Z,56.0,93.0,141.0,308.3,2.0
2018-10-16 08:00:00Z,49.1,97.0,104.0,256.7,3.0
2018-10-16 09:00:00Z,58.3,99.0,90.0,236.2,6.0
2018-10-16 10:00:00Z,53.6,91.0,42.0,155.4,18.0
2018-10-16 11:00:00Z,50.0,83.0,32.0,131.5,29.0
2018-10-16 12:00:00Z,39.2,53.0,14.0,75.5,55.0
2018-10-16 13:00:00Z,28.1,39.0,8.0,51.6,68.0
2018-10-16 14:00:00Z,21.1,22.0,3.0,26.8,90.0
2018-10-16 15:00:00Z,16.0,22.0,2.0,25.8,91.0
2018-10-16 16:00:00Z,16.8,30.0,3.0,34.4,83.0
2018-10-16 17:00:00Z,16.5,35.0,2.0,38.3,76.0
2018-10-16 18:00:00Z,17.4,78.0,5.0,86.0,35.0
2018-10-16 19:00:00Z,23.2,108.0,16.0,131.9,7.0
2018-10-16 20:00:00Z,25.5,66.0,4.0,71.3,34.0
2018-10-16 21:00:00Z,19.4,45.0,2.0,48.8,45.0
2018-10-16 22:00:00Z,16.3,40.0,2.0,42.6,44.0
2018-10-16 23:00:00Z,15.6,42.0,2.0,46.4,38.0
2018-10-17 00:00:00Z,17.1,39.0,2.0,42.1,37.0
2018-10-17 01:00:00Z,17.2,31.0,1.0,33.0,41.0
2018-10-17 02:00:00Z,15.4,26.0,1.0,28.2,41.0
2018-10-17 03:00:00Z,14.6,21.0,1.0,22.5,43.0
2018-10-17 04:00:00Z,13.4,29.0,2.0,33.0,31.0
2018-10-17 05:00:00Z,15.8,47.0,6.0,56.9,13.0
2018-10-17 06:00:00Z,20.4,65.0,31.0,112.4,1.0
2018-10-17 07:00:00Z,30.4,73.0,66.0,174.0,1.0
2018-10-17 08:00:00Z,44.1,75.0,86.0,207.0,3.0
2018-10-17 09:00:00Z,65.0,78.0,91.0,217.0,4.0
2018-10-17 10:00:00Z,68.4,74.0,61.0,166.8,11.0
2018-10-17 11:00:00Z,46.0,59.0,22.0,93.7,24.0
2018-10-17 12:00:00Z,33.9,54.0,17.0,78.9,29.0
2018-10-17 13:00:00Z,36.7,52.0,13.0,71.7,35.0
2018-10-17 14:00:00Z,33.3,49.0,12.0,66.9,40.0
2018-10-17 15:00:00Z,28.0,47.0,13.0,66.9,39.0
2018-10-17 16:00:00Z,25.2,47.0,8.0,58.8,45.0
2018-10-17 17:00:00Z,27.5,57.0,8.0,68.3,39.0
2018-10-17 18:00:00Z,24.9,68.0,10.0,83.2,25.0
2018-10-17 19:00:00Z,23.2,76.0,11.0,93.2,17.0
2018-10-17 20:00:00Z,22.5,62.0,7.0,71.7,24.0
2018-10-17 21:00:00Z,21.9,48.0,5.0,55.9,30.0
2018-10-17 22:00:00Z,25.6,38.0,5.0,45.0,33.0
2018-10-17 23:00:00Z,24.1,35.0,4.0,41.2,31.0
2018-10-18 00:00:00Z,28.3,31.0,3.0,35.4,28.0
2018-10-18 01:00:00Z,33.4,29.0,3.0,33.9,21.0
2018-10-18 02:00:00Z,38.6,27.0,2.0,30.1,19.0
2018-10-18 03:00:00Z,34.9,27.0,2.0,30.1,22.0
2018-10-18 04:00:00Z,31.1,29.0,4.0,34.4,23.0
2018-10-18 05:00:00Z,29.4,44.0,12.0,62.6,13.0
2018-10-18 06:00:00Z,31.8,54.0,17.0,79.4,6.0
2018-10-18 07:00:00Z,32.1,56.0,21.0,87.5,6.0
2018-10-18 08:00:00Z,33.8,50.0,23.0,85.1,11.0
2018-10-18 09:00:00Z,41.0,41.0,22.0,74.6,16.0
2018-10-18 10:00:00Z,46.4,47.0,26.0,86.5,21.0
2018-10-18 11:00:00Z,46.5,42.0,16.0,66.5,33.0
2018-10-18 12:00:00Z,41.4,32.0,11.0,48.8,44.0
2018-10-18 13:00:00Z,42.6,,,,51.0
2018-10-18 14:00:00Z,48.1,33.0,10.0,49.7,44.0
2018-10-18 15:00:00Z,45.5,31.0,9.0,45.0,49.0
2018-10-18 16:00:00Z,42.3,38.0,8.0,49.7,47.0
2018-10-18 17:00:00Z,37.0,39.0,6.0,48.3,44.0
2018-10-18 18:00:00Z,26.3,43.0,7.0,54.0,34.0
2018-10-18 19:00:00Z,22.5,61.0,9.0,75.1,20.0
2018-10-18 20:00:00Z,19.4,51.0,8.0,64.1,24.0
2018-10-18 21:00:00Z,18.2,48.0,8.0,59.7,17.0
2018-10-18 22:00:00Z,21.8,46.0,7.0,55.9,10.0
2018-10-18 23:00:00Z,23.6,41.0,8.0,52.6,10.0
2018-10-19 00:00:00Z,22.2,29.0,4.0,34.0,16.0
2018-10-19 01:00:00Z,22.1,24.0,3.0,27.8,17.0
2018-10-19 02:00:00Z,22.0,22.0,2.0,25.4,16.0
2018-10-19 03:00:00Z,23.8,23.0,3.0,27.3,13.0
2018-10-19 04:00:00Z,27.3,30.0,7.0,39.7,6.0
2018-10-19 05:00:00Z,30.8,39.0,27.0,79.4,1.0
2018-10-19 06:00:00Z,34.0,43.0,55.0,127.2,1.0
2018-10-19 07:00:00Z,46.3,43.0,48.0,117.1,1.0
2018-10-19 08:00:00Z,55.7,40.0,49.0,115.2,2.0
2018-10-19 09:00:00Z,50.5,32.0,30.0,78.4,7.0
2018-10-19 10:00:00Z,48.6,36.0,44.0,103.3,8.0
2018-10-19 11:00:00Z,51.7,38.0,37.0,94.2,12.0
2018-10-19 12:00:00Z,49.0,38.0,26.0,77.9,22.0
2018-10-19 13:00:00Z,44.9,33.0,13.0,53.0,37.0
2018-10-19 14:00:00Z,40.7,38.0,12.0,56.4,44.0
2018-10-19 15:00:00Z,41.9,40.0,11.0,57.4,40.0
2018-10-19 16:00:00Z,43.6,47.0,9.0,60.7,35.0
2018-10-19 17:00:00Z,46.9,49.0,8.0,61.7,27.0
2018-10-19 18:00:00Z,49.0,63.0,18.0,90.3,7.0
2018-10-19 19:00:00Z,53.5,62.0,17.0,87.0,9.0
2018-10-19 20:00:00Z,49.4,59.0,14.0,79.9,8.0
2018-10-19 21:00:00Z,44.4,53.0,12.0,70.7,7.0
2018-10-19 22:00:00Z,42.8,47.0,10.0,62.6,10.0
2018-10-19 23:00:00Z,29.5,37.0,6.0,45.4,22.0
2018-10-20 00:00:00Z,23.3,36.0,4.0,42.6,21.0
2018-10-20 01:00:00Z,28.9,36.0,5.0,44.0,16.0
2018-10-20 02:00:00Z,32.6,33.0,3.0,38.2,14.0
2018-10-20 03:00:00Z,33.3,34.0,3.0,39.2,11.0
2018-10-20 04:00:00Z,34.9,38.0,9.0,52.6,5.0
2018-10-20 05:00:00Z,37.1,41.0,17.0,66.4,2.0
2018-10-20 06:00:00Z,41.7,41.0,19.0,69.8,2.0
2018-10-20 07:00:00Z,44.9,42.0,25.0,80.3,1.0
2018-10-20 08:00:00Z,46.9,41.0,44.0,107.6,4.0
2018-10-20 09:00:00Z,50.3,35.0,30.0,80.8,9.0
2018-10-20 10:00:00Z,49.5,32.0,24.0,68.8,16.0
2018-10-20 11:00:00Z,46.5,33.0,20.0,63.6,22.0
2018-10-20 12:00:00Z,38.1,30.0,10.0,46.4,42.0
2018-10-20 13:00:00Z,27.1,28.0,9.0,41.1,46.0
2018-10-20 14:00:00Z,34.7,26.0,8.0,38.3,51.0
2018-10-20 15:00:00Z,35.5,27.0,6.0,36.4,52.0
2018-10-20 16:00:00Z,36.5,39.0,7.0,50.7,40.0
2018-10-20 17:00:00Z,41.0,47.0,5.0,55.0,34.0
2018-10-20 18:00:00Z,44.7,73.0,14.0,94.2,12.0
2018-10-20 19:00:00Z,44.8,75.0,14.0,96.1,10.0
2018-10-20 20:00:00Z,40.9,58.0,8.0,69.8,17.0
2018-10-20 21:00:00Z,41.7,65.0,15.0,88.0,6.0
2018-10-20 22:00:00Z,47.6,63.0,16.0,87.0,4.0
2018-10-20 23:00:00Z,46.6,60.0,16.0,85.1,4.0
2018-10-21 00:00:00Z,45.1,54.0,10.0,69.3,6.0
2018-10-21 01:00:00Z,47.5,50.0,11.0,66.4,6.0
2018-10-21 02:00:00Z,44.8,50.0,10.0,66.0,4.0
2018-10-21 03:00:00Z,45.0,44.0,7.0,54.0,7.0
2018-10-21 04:00:00Z,46.1,43.0,10.0,57.8,6.0
2018-10-21 05:00:00Z,48.7,43.0,14.0,65.5,4.0
2018-10-21 06:00:00Z,46.6,39.0,17.0,65.5,5.0
2018-10-21 07:00:00Z,45.6,43.0,18.0,69.8,2.0
2018-10-21 08:00:00Z,48.6,39.0,28.0,82.2,6.0
2018-10-21 09:00:00Z,51.5,38.0,32.0,87.0,9.0
2018-10-21 10:00:00Z,56.3,44.0,41.0,106.6,10.0
2018-10-21 11:00:00Z,59.1,46.0,41.0,108.5,15.0
2018-10-21 12:00:00Z,54.7,47.0,30.0,92.8,22.0
2018-10-21 13:00:00Z,48.0,51.0,25.0,88.9,26.0
2018-10-21 14:00:00Z,43.2,39.0,12.0,56.9,39.0
2018-10-21 15:00:00Z,38.2,38.0,10.0,53.1,41.0
2018-10-21 16:00:00Z,37.7,40.0,6.0,49.7,45.0
2018-10-21 17:00:00Z,40.5,57.0,8.0,68.9,27.0
2018-10-21 18:00:00Z,40.5,77.0,13.0,97.5,9.0
2018-10-21 19:00:00Z,41.0,83.0,22.0,116.6,4.0
2018-10-21 20:00:00Z,42.9,85.0,27.0,128.1,2.0
2018-10-21 21:00:00Z,45.4,77.0,22.0,110.0,2.0
2018-10-21 22:00:00Z,40.9,70.0,19.0,98.9,3.0
2018-10-21 23:00:00Z,35.7,59.0,10.0,74.1,10.0
2018-10-22 00:00:00Z,30.0,43.0,4.0,48.3,23.0
2018-10-22 01:00:00Z,29.2,22.0,1.0,23.9,39.0
2018-10-22 02:00:00Z,29.7,20.0,1.0,21.5,48.0
2018-10-22 03:00:00Z,29.0,20.0,1.0,21.5,45.0
2018-10-22 04:00:00Z,30.9,29.0,3.0,33.5,32.0
2018-10-22 05:00:00Z,34.2,44.0,14.0,64.5,14.0
2018-10-22 06:00:00Z,38.9,58.0,29.0,103.2,4.0
2018-10-22 07:00:00Z,45.9,60.0,42.0,125.2,2.0
2018-10-22 08:00:00Z,50.8,48.0,25.0,86.0,4.0
2018-10-22 09:00:00Z,35.7,49.0,21.0,79.9,8.0
2018-10-22 10:00:00Z,16.8,42.0,14.0,63.6,21.0
2018-10-22 11:00:00Z,12.6,35.0,11.0,51.1,27.0
2018-10-22 12:00:00Z,13.5,26.0,7.0,36.3,37.0
2018-10-22 13:00:00Z,21.4,31.0,9.0,44.0,35.0
2018-10-22 14:00:00Z,23.2,32.0,9.0,45.4,34.0
2018-10-22 15:00:00Z,21.6,40.0,10.0,55.5,31.0
2018-10-22 16:00:00Z,24.3,41.0,9.0,55.0,33.0
2018-10-22 17:00:00Z,20.8,44.0,8.0,56.4,33.0
2018-10-22 18:00:00Z,21.8,62.0,14.0,83.7,17.0
2018-10-22 19:00:00Z,22.5,71.0,20.0,100.9,8.0
2018-10-22 20:00:00Z,28.6,52.0,10.0,67.0,20.0
2018-10-22 21:00:00Z,28.2,42.0,5.0,49.2,28.0
2018-10-22 22:00:00Z,24.1,40.0,4.0,47.3,30.0
2018-10-22 23:00:00Z,22.0,34.0,3.0,37.8,36.0
2018-10-23 00:00:00Z,20.0,34.0,3.0,38.7,35.0
2018-10-23 01:00:00Z,18.8,24.0,2.0,26.3,40.0
2018-10-23 02:00:00Z,18.8,24.0,2.0,26.3,40.0
2018-10-23 03:00:00Z,18.4,33.0,2.0,35.9,32.0
2018-10-23 04:00:00Z,14.1,42.0,3.0,46.9,18.0
2018-10-23 05:00:00Z,12.8,52.0,10.0,66.9,10.0
2018-10-23 06:00:00Z,16.0,66.0,31.0,111.9,3.0
2018-10-23 07:00:00Z,23.4,70.0,46.0,140.5,1.0
2018-10-23 08:00:00Z,29.5,70.0,56.0,155.4,5.0
2018-10-23 09:00:00Z,35.3,66.0,49.0,140.6,12.0
2018-10-23 10:00:00Z,32.0,55.0,30.0,99.4,25.0
2018-10-23 11:00:00Z,31.9,40.0,19.0,68.8,35.0
2018-10-23 12:00:00Z,29.2,29.0,11.0,45.4,43.0
2018-10-23 13:00:00Z,28.9,31.0,12.0,49.7,43.0
2018-10-23 14:00:00Z,28.5,32.0,11.0,49.7,46.0
2018-10-23 15:00:00Z,28.7,33.0,8.0,45.9,48.0
2018-10-23 16:00:00Z,28.3,38.0,7.0,48.8,41.0
2018-10-23 17:00:00Z,25.0,51.0,8.0,63.1,29.0
2018-10-23 18:00:00Z,25.8,53.0,7.0,63.1,25.0
2018-10-23 19:00:00Z,23.0,59.0,11.0,74.6,20.0
2018-10-23 20:00:00Z,25.0,54.0,6.0,63.1,23.0
2018-10-23 21:00:00Z,25.9,50.0,5.0,56.9,22.0
2018-10-23 22:00:00Z,25.7,41.0,3.0,45.9,26.0
2018-10-23 23:00:00Z,23.6,41.0,4.0,45.9,22.0
2018-10-24 00:00:00Z,25.0,37.0,3.0,40.2,22.0
2018-10-24 01:00:00Z,24.4,32.0,2.0,34.4,26.0
2018-10-24 02:00:00Z,22.2,27.0,2.0,29.7,28.0
2018-10-24 03:00:00Z,23.0,26.0,2.0,30.1,27.0
2018-10-24 04:00:00Z,18.5,30.0,3.0,34.9,19.0
2018-10-24 05:00:00Z,20.8,43.0,11.0,60.7,9.0
2018-10-24 06:00:00Z,24.0,52.0,36.0,108.0,2.0
2018-10-24 07:00:00Z,29.5,53.0,44.0,121.0,1.0
2018-10-24 08:00:00Z,47.0,45.9,27.3,87.9,5.1
2018-10-24 09:00:00Z,43.0,44.9,32.0,94.0,7.6
2018-10-24 10:00:00Z,42.2,41.7,33.1,92.4,
2018-10-24 11:00:00Z,36.6,38.7,18.2,66.5,15.1
2018-10-24 12:00:00Z,23.8,37.0,12.9,56.9,17.7
2018-10-24 13:00:00Z,22.1,41.2,18.6,69.7,14.5
2018-10-24 14:00:00Z,22.7,35.7,14.0,57.1,18.2
2018-10-24 15:00:00Z,19.3,35.9,10.9,52.7,18.6
2018-10-24 16:00:00Z,17.7,44.3,12.4,63.2,13.2
2018-10-24 17:00:00Z,18.9,50.3,18.1,77.9,7.6
2018-10-24 18:00:00Z,19.4,44.9,10.5,61.1,11.8
2018-10-24 19:00:00Z,15.3,36.3,8.2,48.8,17.4
2018-10-24 20:00:00Z,16.0,33.5,6.6,43.7,20.9
2018-10-24 21:00:00Z,15.2,30.9,4.0,37.0,21.0
2018-10-24 22:00:00Z,16.6,30.9,5.3,39.1,18.9
2018-10-24 23:00:00Z,17.4,28.7,2.6,32.8,22.4
2018-10-25 00:00:00Z,18.5,24.2,1.6,26.7,25.9
2018-10-25 01:00:00Z,18.8,26.7,2.2,30.0,18.8
2018-10-25 02:00:00Z,17.7,15.3,1.6,17.6,36.7
2018-10-25 03:00:00Z,14.2,11.0,1.0,12.5,45.0
2018-10-25 04:00:00Z,14.2,14.8,1.7,17.5,46.4
2018-10-25 05:00:00Z,17.1,24.8,3.8,30.6,39.7
2018-10-25 06:00:00Z,18.8,34.3,5.2,42.2,30.5
2018-10-25 07:00:00Z,20.9,47.5,9.6,62.3,21.5
2018-10-25 08:00:00Z,29.3,45.4,11.7,63.3,20.9
2018-10-25 09:00:00Z,33.4,38.5,10.4,54.4,25.9
2018-10-25 10:00:00Z,29.2,35.0,10.2,50.5,33.6
2018-10-25 11:00:00Z,28.4,30.5,9.0,44.3,41.3
2018-10-25 12:00:00Z,28.4,34.9,13.5,55.6,38.0
2018-10-25 13:00:00Z,31.0,31.1,13.2,51.3,36.7
2018-10-25 14:00:00Z,32.3,27.2,9.6,41.8,41.8
2018-10-25 15:00:00Z,33.0,32.8,9.9,47.9,37.6
2018-10-25 16:00:00Z,36.1,39.2,8.2,51.7,34.1
2018-10-25 17:00:00Z,37.8,50.7,9.8,65.8,20.4
2018-10-25 18:00:00Z,38.6,63.3,14.3,85.2,6.9
2018-10-25 19:00:00Z,38.4,64.3,18.4,92.5,5.9
2018-10-25 20:00:00Z,38.6,64.1,17.7,91.2,4.4
2018-10-25 21:00:00Z,38.2,64.2,20.4,95.4,2.3
2018-10-25 22:00:00Z,40.2,64.7,31.2,112.4,1.7
2018-10-25 23:00:00Z,36.3,45.6,8.0,57.7,17.8
2018-10-26 00:00:00Z,26.6,25.8,1.9,28.7,36.9
2018-10-26 01:00:00Z,24.3,26.8,2.1,30.0,35.3
2018-10-26 02:00:00Z,27.0,28.5,1.7,31.1,31.1
2018-10-26 03:00:00Z,26.5,20.1,1.2,22.1,40.5
2018-10-26 04:00:00Z,25.6,17.6,1.4,19.8,44.6
2018-10-26 05:00:00Z,22.4,21.9,3.1,26.5,47.5
2018-10-26 06:00:00Z,21.2,43.7,7.4,55.0,24.9
2018-10-26 07:00:00Z,24.9,52.9,7.6,64.5,18.6
2018-10-26 08:00:00Z,26.3,59.2,12.8,78.9,13.2
2018-10-26 09:00:00Z,27.3,56.9,14.9,79.7,14.4
