,PA18:PM10,PA18:NO2,PA18:NO,PA18:NOX,PA18:O3
2019-10-25 08:00:00Z,19.8,49.6,17.1,75.8,9.7
2019-10-25 09:00:00Z,21.8,44.2,17.2,70.6,15.3
2019-10-25 10:00:00Z,24.0,35.6,9.5,50.2,23.9
2019-10-25 11:00:00Z,20.7,28.2,5.6,36.8,29.4
2019-10-25 12:00:00Z,18.6,29.6,4.6,36.6,30.0
2019-10-25 13:00:00Z,14.6,26.3,3.7,32.0,30.8
2019-10-25 14:00:00Z,12.5,23.0,4.6,30.0,35.4
2019-10-25 15:00:00Z,13.1,24.6,3.2,29.4,36.3
2019-10-25 16:00:00Z,12.5,25.3,2.7,29.4,37.1
2019-10-25 17:00:00Z,12.3,31.2,1.8,34.0,32.0
2019-10-25 18:00:00Z,12.0,33.6,1.6,36.1,28.8
2019-10-25 19:00:00Z,12.0,38.0,2.1,41.2,22.5
2019-10-25 20:00:00Z,13.7,41.9,2.9,46.3,16.6
2019-10-25 21:00:00Z,16.5,39.0,2.5,42.9,16.1
2019-10-25 22:00:00Z,12.9,32.1,1.5,34.4,20.3
2019-10-25 23:00:00Z,12.8,30.3,1.3,32.4,20.6
2019-10-26 00:00:00Z,11.7,26.9,0.8,28.3,25.4
2019-10-26 01:00:00Z,9.5,24.4,0.8,25.6,28.2
2019-10-26 02:00:00Z,8.0,22.5,0.4,23.1,29.4
2019-10-26 03:00:00Z,7.8,27.3,0.9,28.5,21.7
2019-10-26 04:00:00Z,10.0,22.8,0.9,24.2,21.4
2019-10-26 05:00:00Z,10.0,24.5,0.9,25.9,20.5
2019-10-26 06:00:00Z,10.3,31.0,2.3,34.3,15.7
2019-10-26 07:00:00Z,10.6,36.2,3.8,42.0,12.1
2019-10-26 08:00:00Z,12.2,37.7,10.7,54.2,11.8
2019-10-26 09:00:00Z,15.1,37.1,19.5,67.0,13.2
2019-10-26 10:00:00Z,16.5,24.4,10.0,39.7,26.6
2019-10-26 11:00:00Z,13.5,20.7,7.5,32.1,34.1
2019-10-26 12:00:00Z,11.3,16.1,5.7,24.8,43.1
2019-10-26 13:00:00Z,12.2,16.5,3.9,22.4,49.3
2019-10-26 14:00:00Z,19.3,14.6,3.5,20.0,51.8
2019-10-26 15:00:00Z,14.3,17.6,3.1,22.3,49.6
2019-10-26 16:00:00Z,11.3,23.5,2.2,26.8,45.2
2019-10-26 17:00:00Z,13.8,30.8,1.4,33.1,37.2
2019-10-26 18:00:00Z,12.8,47.2,2.9,51.5,20.2
2019-10-26 19:00:00Z,15.5,45.7,2.1,49.1,20.1
2019-10-26 20:00:00Z,15.9,40.9,1.9,43.8,25.8
2019-10-26 21:00:00Z,12.5,23.3,0.3,23.8,40.6
2019-10-26 22:00:00Z,9.8,20.6,0.6,21.5,40.5
2019-10-26 23:00:00Z,11.7,21.8,0.5,22.6,39.9
2019-10-27 00:00:00Z,12.5,17.1,0.1,17.3,46.8
2019-10-27 01:00:00Z,11.2,16.4,0.5,17.1,46.8
2019-10-27 02:00:00Z,10.6,16.2,0.2,16.6,45.3
2019-10-27 03:00:00Z,11.3,16.9,0.1,17.1,45.6
2019-10-27 04:00:00Z,10.0,14.0,0.0,13.9,47.5
2019-10-27 05:00:00Z,11.6,16.0,0.5,16.7,40.1
2019-10-27 06:00:00Z,8.0,17.0,2.1,20.1,34.1
2019-10-27 07:00:00Z,2.3,17.3,2.6,21.3,40.8
2019-10-27 08:00:00Z,4.1,21.0,2.8,25.3,48.6
2019-10-27 09:00:00Z,5.3,18.6,2.3,22.1,53.8
2019-10-27 10:00:00Z,17.8,24.3,2.8,28.5,49.7
2019-10-27 11:00:00Z,9.3,27.1,3.9,33.2,48.0
2019-10-27 12:00:00Z,5.5,33.8,7.5,45.3,37.9
2019-10-27 13:00:00Z,9.0,28.4,6.3,38.2,37.6
2019-10-27 14:00:00Z,12.0,25.6,4.6,32.6,42.1
2019-10-27 15:00:00Z,12.7,30.0,5.9,39.0,37.8
2019-10-27 16:00:00Z,14.4,32.2,5.8,41.1,33.0
2019-10-27 17:00:00Z,13.2,33.9,4.0,40.1,32.0
2019-10-27 18:00:00Z,14.1,43.7,6.1,53.0,20.1
2019-10-27 19:00:00Z,15.7,49.6,8.1,62.0,14.5
2019-10-27 20:00:00Z,19.5,42.1,5.9,51.1,18.5
2019-10-27 21:00:00Z,18.1,38.2,4.3,44.9,20.0
2019-10-27 22:00:00Z,18.1,34.0,3.4,39.3,20.3
2019-10-27 23:00:00Z,18.0,28.4,2.5,32.2,26.8
2019-10-28 00:00:00Z,15.8,22.0,1.3,24.0,33.0
2019-10-28 01:00:00Z,14.0,17.6,0.4,18.3,37.5
2019-10-28 02:00:00Z,13.8,12.4,0.3,12.8,40.9
2019-10-28 03:00:00Z,11.9,11.1,0.0,10.9,42.5
2019-10-28 04:00:00Z,13.1,12.7,0.4,13.4,42.6
2019-10-28 05:00:00Z,13.3,15.9,0.6,16.9,38.6
2019-10-28 06:00:00Z,14.3,32.9,4.1,39.2,23.8
2019-10-28 07:00:00Z,16.2,52.3,20.7,84.0,7.3
2019-10-28 08:00:00Z,20.8,49.3,24.2,86.1,9.9
2019-10-28 09:00:00Z,22.6,40.4,20.3,71.5,16.3
2019-10-28 10:00:00Z,22.6,32.8,15.9,57.2,22.4
2019-10-28 11:00:00Z,23.3,29.9,15.4,53.6,28.7
2019-10-28 12:00:00Z,20.7,26.6,12.5,45.7,34.8
2019-10-28 13:00:00Z,19.3,22.2,7.6,33.7,42.1
2019-10-28 14:00:00Z,16.0,29.2,6.8,39.5,38.1
2019-10-28 15:00:00Z,15.9,26.1,5.0,33.6,41.6
2019-10-28 16:00:00Z,13.0,31.2,4.5,38.0,35.9
2019-10-28 17:00:00Z,13.3,47.0,7.6,58.6,22.8
2019-10-28 18:00:00Z,17.1,60.2,11.1,77.2,10.3
2019-10-28 19:00:00Z,18.3,54.7,11.2,71.7,12.5
2019-10-28 20:00:00Z,17.5,48.9,6.3,58.6,14.4
2019-10-28 21:00:00Z,16.9,36.4,3.4,41.6,25.1
2019-10-28 22:00:00Z,16.4,27.6,1.5,30.0,28.2
2019-10-28 23:00:00Z,16.1,23.7,1.3,25.7,28.8
2019-10-29 00:00:00Z,14.0,24.2,1.5,26.5,27.2
2019-10-29 01:00:00Z,12.9,23.0,0.9,24.4,33.3
2019-10-29 02:00:00Z,13.7,15.3,0.5,16.1,38.5
2019-10-29 03:00:00Z,11.5,15.1,0.5,16.0,34.5
2019-10-29 04:00:00Z,12.2,18.4,0.9,19.9,30.9
2019-10-29 05:00:00Z,11.7,25.0,2.0,28.1,24.0
2019-10-29 06:00:00Z,11.3,44.9,13.6,65.8,11.1
2019-10-29 07:00:00Z,12.4,56.1,25.1,94.6,4.5
2019-10-29 08:00:00Z,14.4,48.5,14.7,71.2,10.5
2019-10-29 09:00:00Z,15.6,40.7,13.9,61.9,
2019-10-29 10:00:00Z,19.1,35.3,13.3,55.7,18.0
2019-10-29 11:00:00Z,20.4,27.5,9.7,42.4,27.5
2019-10-29 12:00:00Z,25.9,26.3,9.0,40.0,28.8
2019-10-29 13:00:00Z,23.4,,,,31.9
2019-10-29 14:00:00Z,,,,,31.1
2019-10-29 15:00:00Z,,30.6,6.9,41.1,30.8
2019-10-29 16:00:00Z,,32.3,5.0,40.0,29.8
2019-10-29 17:00:00Z,20.2,37.8,5.3,46.0,27.0
2019-10-29 18:00:00Z,18.9,47.0,5.1,54.9,19.8
2019-10-29 19:00:00Z,19.8,44.9,6.3,54.5,20.0
2019-10-29 20:00:00Z,19.3,41.9,3.9,48.0,19.0
2019-10-29 21:00:00Z,18.0,44.9,4.7,52.2,14.6
2019-10-29 22:00:00Z,17.5,32.1,2.1,35.2,22.8
2019-10-29 23:00:00Z,15.5,25.5,2.1,28.8,25.0
2019-10-30 00:00:00Z,20.8,22.7,2.0,25.7,24.7
2019-10-30 01:00:00Z,20.9,22.1,1.0,23.6,21.6
2019-10-30 02:00:00Z,20.1,20.3,1.0,21.8,22.1
2019-10-30 03:00:00Z,20.4,19.9,1.0,21.4,20.1
2019-10-30 04:00:00Z,20.0,21.0,2.1,24.3,17.8
2019-10-30 05:00:00Z,21.1,22.8,2.8,27.0,14.8
2019-10-30 06:00:00Z,23.3,27.8,6.2,37.4,9.2
2019-10-30 07:00:00Z,22.7,35.0,13.9,56.3,4.5
2019-10-30 08:00:00Z,27.1,35.7,21.8,69.1,4.2
2019-10-30 09:00:00Z,30.5,32.5,24.5,69.9,7.0
2019-10-30 10:00:00Z,30.0,28.9,17.1,55.1,11.5
2019-10-30 11:00:00Z,31.6,24.4,17.9,51.9,15.5
2019-10-30 12:00:00Z,31.6,25.1,17.6,52.1,14.8
2019-10-30 13:00:00Z,29.8,29.3,16.8,55.1,12.1
2019-10-30 14:00:00Z,31.6,30.5,14.5,52.8,12.9
2019-10-30 15:00:00Z,31.6,31.8,16.9,57.6,12.2
2019-10-30 16:00:00Z,31.1,32.4,11.7,50.4,11.6
2019-10-30 17:00:00Z,28.3,35.2,9.4,49.5,8.3
2019-10-30 18:00:00Z,29.7,40.0,15.3,63.6,3.5
2019-10-30 19:00:00Z,31.1,42.3,24.3,79.5,2.0
2019-10-30 20:00:00Z,34.4,39.9,29.2,84.6,2.1
2019-10-30 21:00:00Z,37.2,38.3,24.0,75.2,2.0
2019-10-30 22:00:00Z,36.3,33.6,10.1,49.0,3.9
2019-10-30 23:00:00Z,31.8,29.1,6.6,39.3,5.4
2019-10-31 00:00:00Z,29.7,25.6,5.2,33.5,6.2
2019-10-31 01:00:00Z,27.8,22.8,3.6,28.3,7.3
2019-10-31 02:00:00Z,24.4,20.1,2.6,24.2,9.2
2019-10-31 03:00:00Z,25.0,19.3,2.9,23.7,9.5
2019-10-31 04:00:00Z,24.2,19.3,3.3,24.4,7.7
2019-10-31 05:00:00Z,24.8,20.7,5.4,29.1,5.0
2019-10-31 06:00:00Z,26.6,23.9,14.0,45.4,2.0
2019-10-31 07:00:00Z,28.9,25.8,25.0,64.1,2.0
2019-10-31 08:00:00Z,30.7,26.3,42.8,92.0,2.0
2019-10-31 09:00:00Z,34.3,24.7,36.9,81.4,3.8
2019-10-31 10:00:00Z,35.3,23.2,30.4,69.8,4.6
2019-10-31 11:00:00Z,36.8,22.6,29.5,67.7,5.7
2019-10-31 12:00:00Z,38.0,22.4,27.3,64.1,6.4
2019-10-31 13:00:00Z,37.8,21.3,21.1,53.7,8.0
2019-10-31 14:00:00Z,35.5,24.7,21.3,57.4,8.4
2019-10-31 15:00:00Z,35.8,28.0,21.5,61.1,6.7
2019-10-31 16:00:00Z,32.6,32.8,23.8,69.3,4.9
2019-10-31 17:00:00Z,32.8,34.7,34.7,87.9,2.6
2019-10-31 18:00:00Z,31.8,30.6,23.5,66.5,2.2
2019-10-31 19:00:00Z,30.2,33.7,29.6,79.0,2.1
2019-10-31 20:00:00Z,34.7,36.0,41.5,99.7,2.4
2019-10-31 21:00:00Z,35.2,36.2,40.5,98.4,2.1
2019-10-31 22:00:00Z,33.4,35.8,36.6,91.9,2.2
2019-10-31 23:00:00Z,32.4,35.0,40.0,96.4,2.1
2019-11-01 00:00:00Z,33.2,36.4,53.3,118.2,2.2
2019-11-01 01:00:00Z,35.9,40.5,74.0,154.0,2.7
2019-11-01 02:00:00Z,35.4,34.5,48.7,109.1,2.1
2019-11-01 03:00:00Z,27.5,32.5,33.3,83.7,2.0
2019-11-01 04:00:00Z,20.7,31.0,22.9,66.1,2.0
2019-11-01 05:00:00Z,17.1,29.4,16.6,54.8,2.0
2019-11-01 06:00:00Z,14.1,29.2,13.6,50.1,2.4
2019-11-01 07:00:00Z,8.8,29.1,7.0,39.8,5.9
2019-11-01 08:00:00Z,6.4,26.1,2.0,29.2,19.6
2019-11-01 09:00:00Z,6.9,21.3,1.7,23.8,32.5
2019-11-01 10:00:00Z,8.0,19.6,1.6,22.0,38.4
2019-11-01 11:00:00Z,7.7,23.0,1.9,25.8,39.0
2019-11-01 12:00:00Z,5.8,23.6,2.7,27.9,35.7
2019-11-01 13:00:00Z,7.3,24.8,4.2,31.2,30.5
2019-11-01 14:00:00Z,6.7,28.2,4.6,35.2,26.7
2019-11-01 15:00:00Z,7.5,29.9,5.0,37.7,20.4
2019-11-01 16:00:00Z,10.0,40.9,11.4,58.4,10.7
2019-11-01 17:00:00Z,8.8,29.9,3.9,35.9,18.4
2019-11-01 18:00:00Z,5.9,27.8,2.4,31.5,25.0
2019-11-01 19:00:00Z,5.8,25.1,1.8,27.9,29.1
2019-11-01 20:00:00Z,7.8,22.3,1.4,24.3,32.2
2019-11-01 21:00:00Z,8.2,19.9,0.9,21.2,37.7
2019-11-01 22:00:00Z,8.7,16.3,0.7,17.3,41.4
2019-11-01 23:00:00Z,6.7,13.2,0.3,13.7,46.7
2019-11-02 00:00:00Z,6.5,11.3,0.2,11.7,47.4
2019-11-02 01:00:00Z,6.1,9.9,0.0,9.8,51.5
2019-11-02 02:00:00Z,4.8,8.8,0.1,8.8,54.4
2019-11-02 03:00:00Z,6.1,7.2,0.0,7.2,59.5
2019-11-02 04:00:00Z,6.7,6.3,0.0,6.2,63.0
2019-11-02 05:00:00Z,5.9,6.8,0.1,7.0,65.2
2019-11-02 06:00:00Z,6.0,9.3,0.5,10.0,67.9
2019-11-02 07:00:00Z,3.9,11.3,0.5,12.0,64.2
2019-11-02 08:00:00Z,7.5,12.6,0.4,13.3,62.6
2019-11-02 09:00:00Z,12.5,14.2,1.0,15.8,60.1
2019-11-02 10:00:00Z,12.9,13.1,1.5,15.4,63.5
2019-11-02 11:00:00Z,12.5,13.6,1.5,15.9,63.0
2019-11-02 12:00:00Z,13.4,10.7,1.7,13.3,63.7
2019-11-02 13:00:00Z,14.6,11.6,1.5,13.8,61.2
2019-11-02 14:00:00Z,12.7,12.7,1.6,15.0,57.6
2019-11-02 15:00:00Z,14.6,13.5,1.4,15.7,53.9
2019-11-02 16:00:00Z,14.5,16.4,1.3,18.5,49.5
2019-11-02 17:00:00Z,13.9,18.2,1.0,19.7,46.3
2019-11-02 18:00:00Z,10.7,19.4,1.0,21.0,44.1
2019-11-02 19:00:00Z,12.6,19.1,1.0,20.8,43.3
2019-11-02 20:00:00Z,12.5,17.7,1.0,19.2,45.4
2019-11-02 21:00:00Z,12.1,17.7,0.8,19.0,48.0
2019-11-02 22:00:00Z,7.8,15.3,0.7,16.5,47.1
2019-11-02 23:00:00Z,6.1,14.0,0.5,14.7,46.6
2019-11-03 00:00:00Z,5.8,12.7,0.4,13.3,47.0
2019-11-03 01:00:00Z,3.0,11.5,0.2,11.8,49.6
2019-11-03 02:00:00Z,1.9,10.9,0.3,11.2,49.8
2019-11-03 03:00:00Z,2.8,12.7,0.1,12.7,46.0
2019-11-03 04:00:00Z,5.2,12.5,0.2,12.7,47.4
2019-11-03 05:00:00Z,4.4,15.4,0.3,15.8,46.1
2019-11-03 06:00:00Z,3.7,14.3,0.5,15.0,47.2
2019-11-03 07:00:00Z,2.8,16.5,1.1,18.2,48.6
2019-11-03 08:00:00Z,2.6,16.0,0.4,16.6,51.1
2019-11-03 09:00:00Z,3.0,20.8,2.1,24.0,47.7
2019-11-03 10:00:00Z,3.1,20.3,2.3,24.0,47.0
2019-11-03 11:00:00Z,5.2,22.4,2.8,26.6,53.8
2019-11-03 12:00:00Z,8.3,17.1,1.8,20.0,76.2
2019-11-03 13:00:00Z,7.1,17.4,1.9,20.3,65.9
2019-11-03 14:00:00Z,3.3,18.8,3.0,23.4,45.0
2019-11-03 15:00:00Z,3.2,23.6,3.9,29.5,41.9
2019-11-03 16:00:00Z,7.2,21.6,2.6,25.5,42.5
2019-11-03 17:00:00Z,8.1,27.8,2.8,32.0,35.3
2019-11-03 18:00:00Z,8.8,30.7,2.6,34.7,30.5
2019-11-03 19:00:00Z,8.5,29.1,2.5,32.9,30.9
2019-11-03 20:00:00Z,8.3,22.1,1.5,24.5,39.0
2019-11-03 21:00:00Z,7.4,19.0,1.5,21.3,43.0
2019-11-03 22:00:00Z,7.0,15.6,0.6,16.6,47.2
2019-11-03 23:00:00Z,6.2,12.9,0.6,13.9,50.1
2019-11-04 00:00:00Z,6.4,10.0,0.4,10.6,52.9
2019-11-04 01:00:00Z,6.7,8.6,0.2,9.0,56.6
2019-11-04 02:00:00Z,11.7,8.0,0.0,7.9,58.3
2019-11-04 03:00:00Z,11.8,9.2,0.0,9.0,53.0
2019-11-04 04:00:00Z,7.8,11.2,0.1,11.4,48.9
2019-11-04 05:00:00Z,5.6,12.8,0.3,13.3,50.7
2019-11-04 06:00:00Z,3.9,20.0,1.1,21.7,48.6
2019-11-04 07:00:00Z,4.5,34.0,2.5,37.9,38.2
2019-11-04 08:00:00Z,6.6,36.7,4.8,44.1,37.5
2019-11-04 09:00:00Z,10.9,33.9,6.4,43.7,41.6
2019-11-04 10:00:00Z,16.1,28.5,5.3,36.5,48.9
2019-11-04 11:00:00Z,15.7,20.1,4.0,26.2,54.8
2019-11-04 12:00:00Z,15.6,14.4,3.1,19.0,59.0
2019-11-04 13:00:00Z,11.4,11.3,3.4,16.6,57.4
2019-11-04 14:00:00Z,12.5,14.1,3.2,19.1,58.0
2019-11-04 15:00:00Z,15.6,17.0,2.8,21.4,57.0
2019-11-04 16:00:00Z,15.3,19.4,1.6,21.9,52.1
2019-11-04 17:00:00Z,11.5,23.0,1.2,24.7,49.2
2019-11-04 18:00:00Z,8.3,24.2,1.2,26.2,47.4
2019-11-04 19:00:00Z,7.1,23.1,1.6,25.5,45.6
2019-11-04 20:00:00Z,6.7,23.3,1.4,25.4,45.1
2019-11-04 21:00:00Z,6.5,18.8,1.1,20.6,49.2
2019-11-04 22:00:00Z,7.3,17.1,1.1,18.8,52.9
2019-11-04 23:00:00Z,11.5,13.2,0.4,13.9,60.0
2019-11-05 00:00:00Z,12.8,13.2,0.1,13.1,59.8
2019-11-05 01:00:00Z,11.4,11.6,0.1,11.5,61.1
2019-11-05 02:00:00Z,10.9,11.9,0.1,12.0,59.1
2019-11-05 03:00:00Z,12.0,13.7,0.2,14.0,54.3
2019-11-05 04:00:00Z,11.1,11.6,0.0,11.5,54.9
2019-11-05 05:00:00Z,10.0,15.8,1.1,17.6,50.2
2019-11-05 06:00:00Z,9.6,22.0,1.2,23.9,45.5
2019-11-05 07:00:00Z,8.4,34.7,3.1,39.5,33.1
2019-11-05 08:00:00Z,8.7,37.0,3.9,42.9,33.6
2019-11-05 09:00:00Z,10.6,34.7,4.4,41.4,35.4
2019-11-05 10:00:00Z,11.0,36.2,7.3,47.3,35.7
2019-11-05 11:00:00Z,12.4,28.0,5.6,36.5,42.5
2019-11-05 12:00:00Z,13.5,36.5,8.8,50.0,35.3
2019-11-05 13:00:00Z,12.2,27.7,6.9,38.3,48.6
2019-11-05 14:00:00Z,11.2,,,,35.9
2019-11-05 15:00:00Z,,44.6,10.8,61.1,32.1
2019-11-05 16:00:00Z,17.4,51.7,14.1,73.3,22.9
2019-11-05 17:00:00Z,17.4,66.5,23.0,101.7,9.7
2019-11-05 18:00:00Z,20.5,77.8,68.8,183.3,2.4
2019-11-05 19:00:00Z,28.5,75.1,58.2,164.2,2.6
2019-11-05 20:00:00Z,32.0,77.0,59.3,168.0,3.3
2019-11-05 21:00:00Z,33.8,64.6,35.7,119.4,3.0
2019-11-05 22:00:00Z,27.5,58.0,18.9,86.9,3.7
2019-11-05 23:00:00Z,25.0,49.4,10.2,65.1,8.9
2019-11-06 00:00:00Z,20.6,37.6,4.1,43.8,21.1
2019-11-06 01:00:00Z,16.9,33.7,2.1,36.9,24.6
2019-11-06 02:00:00Z,18.4,26.4,1.8,29.2,25.7
2019-11-06 03:00:00Z,17.5,23.2,1.3,25.1,26.5
2019-11-06 04:00:00Z,16.4,23.3,1.5,25.6,25.9
2019-11-06 05:00:00Z,15.3,23.5,2.4,27.3,22.3
2019-11-06 06:00:00Z,15.3,34.1,7.1,45.0,13.7
2019-11-06 07:00:00Z,15.0,46.5,22.7,81.4,4.9
2019-11-06 08:00:00Z,18.5,44.8,28.5,88.5,6.4
2019-11-06 09:00:00Z,19.8,42.1,26.8,83.2,10.8
2019-11-06 10:00:00Z,21.2,36.7,20.7,68.5,18.2
2019-11-06 11:00:00Z,21.5,31.0,16.0,55.4,27.1
2019-11-06 12:00:00Z,20.3,30.6,13.3,51.0,31.1
2019-11-06 13:00:00Z,14.4,25.3,9.3,39.6,41.7
2019-11-06 14:00:00Z,14.6,26.5,5.4,34.8,40.2
2019-11-06 15:00:00Z,14.3,27.9,4.4,34.6,36.6
2019-11-06 16:00:00Z,14.8,31.6,4.4,38.4,29.7
2019-11-06 17:00:00Z,14.4,34.6,3.3,39.7,26.4
2019-11-06 18:00:00Z,12.3,44.3,4.8,51.6,13.8
2019-11-06 19:00:00Z,10.9,51.1,7.1,61.9,10.5
2019-11-06 20:00:00Z,8.9,47.8,8.8,61.3,8.1
2019-11-06 21:00:00Z,15.9,43.6,8.8,57.1,7.5
2019-11-06 22:00:00Z,14.8,33.0,3.3,38.0,15.5
2019-11-06 23:00:00Z,13.5,32.3,3.2,37.4,12.9
2019-11-07 00:00:00Z,13.9,32.3,3.0,36.9,13.0
2019-11-07 01:00:00Z,14.6,21.3,1.2,23.2,22.2
2019-11-07 02:00:00Z,13.1,18.2,0.9,19.7,23.2
2019-11-07 03:00:00Z,11.7,15.6,0.8,16.9,28.0
2019-11-07 04:00:00Z,9.1,16.3,0.7,17.2,29.4
2019-11-07 05:00:00Z,6.5,17.7,0.8,19.0,33.8
2019-11-07 06:00:00Z,4.4,23.8,1.5,26.1,33.4
2019-11-07 07:00:00Z,4.5,28.6,2.7,32.8,43.0
2019-11-07 08:00:00Z,5.3,31.0,4.3,37.6,43.0
2019-11-07 09:00:00Z,9.1,29.9,6.4,39.7,43.8
2019-11-07 10:00:00Z,12.4,21.7,6.5,31.7,50.3
2019-11-07 11:00:00Z,14.1,14.9,4.9,22.5,58.5
2019-11-07 12:00:00Z,17.7,15.4,4.7,22.6,59.3
2019-11-07 13:00:00Z,9.9,15.4,4.5,22.3,57.7
2019-11-07 14:00:00Z,11.4,17.1,4.6,24.1,56.6
2019-11-07 15:00:00Z,14.2,16.8,3.1,21.6,57.1
2019-11-07 16:00:00Z,14.8,24.1,2.8,28.4,51.1
2019-11-07 17:00:00Z,14.5,30.7,1.8,33.6,43.6
2019-11-07 18:00:00Z,13.4,42.4,2.2,45.9,32.1
2019-11-07 19:00:00Z,14.5,45.9,3.1,50.8,30.6
2019-11-07 20:00:00Z,12.8,38.3,1.6,40.7,36.6
2019-11-07 21:00:00Z,9.9,37.8,2.2,41.2,33.8
2019-11-07 22:00:00Z,12.5,39.2,1.5,41.5,27.1
2019-11-07 23:00:00Z,11.3,33.5,1.2,35.3,31.6
2019-11-08 00:00:00Z,8.7,31.4,1.0,33.0,32.2
2019-11-08 01:00:00Z,8.5,33.5,1.0,35.1,25.4
2019-11-08 02:00:00Z,8.5,33.5,1.6,35.8,23.7
2019-11-08 03:00:00Z,9.5,26.7,1.3,28.8,25.6
2019-11-08 04:00:00Z,9.5,26.8,1.0,28.4,22.8
2019-11-08 05:00:00Z,8.0,30.3,2.5,34.1,18.7
2019-11-08 06:00:00Z,8.0,36.6,4.9,44.0,12.5
2019-11-08 07:00:00Z,7.7,44.6,9.7,59.6,8.2
2019-11-08 08:00:00Z,9.1,45.7,13.7,66.8,10.2
2019-11-08 09:00:00Z,12.5,53.8,36.6,109.8,7.3
2019-11-08 10:00:00Z,20.0,46.5,25.1,85.0,13.2
2019-11-08 11:00:00Z,16.0,49.2,41.7,113.2,12.6
2019-11-08 12:00:00Z,26.0,50.6,43.4,117.1,13.4
2019-11-08 13:00:00Z,24.2,48.9,36.4,104.6,17.0
2019-11-08 14:00:00Z,22.6,41.5,13.9,62.9,28.0
2019-11-08 15:00:00Z,17.6,46.6,12.9,66.4,28.2
2019-11-08 16:00:00Z,16.4,60.3,17.6,87.3,16.1
2019-11-08 17:00:00Z,15.4,64.4,10.6,80.6,12.0
2019-11-08 18:00:00Z,16.2,73.0,17.9,100.5,4.4
2019-11-08 19:00:00Z,19.9,65.9,38.5,125.1,2.6
2019-11-08 20:00:00Z,26.8,61.7,39.1,121.7,3.4
2019-11-08 21:00:00Z,31.2,59.6,35.3,113.7,3.5
2019-11-08 22:00:00Z,32.7,53.6,20.6,85.2,4.8
2019-11-08 23:00:00Z,26.9,49.4,16.7,75.1,4.4
2019-11-09 00:00:00Z,22.5,47.3,12.9,67.1,5.8
2019-11-09 01:00:00Z,23.8,45.5,12.2,64.3,4.8
2019-11-09 02:00:00Z,26.5,46.2,17.0,72.4,2.9
2019-11-09 03:00:00Z,24.5,39.8,7.7,51.6,8.8
2019-11-09 04:00:00Z,19.3,37.4,4.4,44.2,9.7
2019-11-09 05:00:00Z,18.6,36.8,6.2,46.5,8.4
2019-11-09 06:00:00Z,18.5,39.1,9.8,54.1,6.8
2019-11-09 07:00:00Z,17.4,43.5,12.0,61.9,6.3
2019-11-09 08:00:00Z,15.2,42.6,14.7,65.3,10.5
2019-11-09 09:00:00Z,16.9,36.2,17.4,62.9,17.4
2019-11-09 10:00:00Z,17.1,35.1,22.6,69.7,20.2
2019-11-09 11:00:00Z,19.2,29.5,16.3,54.5,33.0
2019-11-09 12:00:00Z,10.5,16.7,4.8,24.1,54.5
2019-11-09 13:00:00Z,10.9,18.3,4.8,25.5,48.5
2019-11-09 14:00:00Z,15.0,22.9,7.0,33.7,35.3
2019-11-09 15:00:00Z,18.2,26.1,6.2,35.6,32.2
2019-11-09 16:00:00Z,15.8,26.3,3.1,31.0,36.1
2019-11-09 17:00:00Z,16.3,32.5,2.4,36.2,32.6
2019-11-09 18:00:00Z,16.5,36.6,2.9,41.0,31.3
2019-11-09 19:00:00Z,15.7,40.1,3.6,45.6,24.2
2019-11-09 20:00:00Z,18.6,42.6,4.1,49.0,20.2
2019-11-09 21:00:00Z,18.0,38.0,3.6,43.5,24.2
2019-11-09 22:00:00Z,16.1,36.2,3.1,40.9,21.5
2019-11-09 23:00:00Z,16.3,34.1,2.4,37.8,24.7
2019-11-10 00:00:00Z,12.9,35.7,2.4,39.4,23.9
2019-11-10 01:00:00Z,11.0,36.7,3.3,41.7,25.4
2019-11-10 02:00:00Z,12.6,34.6,3.3,39.7,17.4
2019-11-10 03:00:00Z,13.4,24.6,2.0,27.8,21.2
2019-11-10 04:00:00Z,11.9,24.5,2.2,28.0,21.9
2019-11-10 05:00:00Z,11.4,24.4,2.2,27.7,21.8
2019-11-10 06:00:00Z,10.0,31.5,4.9,39.1,16.1
2019-11-10 07:00:00Z,9.1,27.8,3.7,33.5,20.8
2019-11-10 08:00:00Z,9.6,28.2,5.4,36.5,19.4
2019-11-10 09:00:00Z,9.5,25.8,4.8,33.1,19.7
2019-11-10 10:00:00Z,12.0,29.1,7.1,39.9,16.9
2019-11-10 11:00:00Z,12.5,33.7,14.9,56.5,12.3
2019-11-10 12:00:00Z,9.3,36.8,18.0,64.4,10.2
2019-11-10 13:00:00Z,11.3,25.4,10.2,41.0,16.5
2019-11-10 14:00:00Z,14.2,30.7,10.9,47.4,15.1
2019-11-10 15:00:00Z,13.0,30.8,5.6,39.4,17.2
2019-11-10 16:00:00Z,12.3,39.6,7.1,50.6,11.7
2019-11-10 17:00:00Z,13.6,47.7,13.0,67.7,5.8
2019-11-10 18:00:00Z,19.4,49.2,28.2,92.5,2.6
2019-11-10 19:00:00Z,20.4,46.8,15.6,70.7,4.6
2019-11-10 20:00:00Z,17.8,45.5,10.9,62.2,5.2
2019-11-10 21:00:00Z,20.0,46.6,8.7,59.9,10.2
2019-11-10 22:00:00Z,17.5,40.2,3.8,46.2,14.6
2019-11-10 23:00:00Z,16.9,35.3,3.2,40.2,15.9
